Species;population;N.ind;N.plots
Ficus krukovii;3,60E+06;5;4
Piptocarpha macropoda;3,60E+06;1;1
Eugenia myrobalana;3,60E+06;7;7
Swartzia anomala;3,59E+06;7;4
Eugenia diplocampta;3,59E+06;7;3
Ocotea nigra;3,57E+06;27;18
Guatteria tomentosa;3,57E+06;7;7
Cassia cowanii;3,57E+06;20;11
Ouratea candollei;3,57E+06;15;3
Klarobelia candida;3,55E+06;12;9
Catostemma ebracteolatum;3,55E+06;4;2
Emmotum glabrum;3,55E+06;2;2
Guapira guianensis;3,54E+06;5;3
Pouteria penicillata;3,54E+06;9;5
Ocotea esmeraldana;3,53E+06;4;3
Rhodostemonodaphne crenaticupula;3,53E+06;6;4
Parachimarrhis breviloba;3,53E+06;10;1
Campnosperma gummiferum;3,50E+06;5;1
Machaerium arboreum;3,50E+06;9;5
Myrcia graciliflora;3,50E+06;10;4
Cavanillesia platanifolia;3,48E+06;3;1
Schinopsis peruviana;3,48E+06;3;1
Inga plumifera;3,48E+06;5;3
Ormosia holerythra;3,48E+06;71;19
Cordia chamissoniana;3,48E+06;22;5
Swartzia amshoffiana;3,47E+06;27;10
Swartzia acreana;3,47E+06;5;4
Vantanea tuberculata;3,46E+06;7;5
Licania davillifolia;3,45E+06;22;6
Duguetia stenantha;3,45E+06;9;7
Dictyoloma vandellianum;3,45E+06;6;2
Swartzia picta;3,44E+06;7;5
Dacryodes kukachkana;3,44E+06;5;3
Byrsonima garcibarrigae;3,44E+06;17;7
Cecropia litoralis;3,43E+06;8;3
Ouratea scottii;3,43E+06;14;4
Pachira orinocensis;3,43E+06;10;5
Aspidosperma tambopatense;3,42E+06;17;6
Coccoloba colombiana;3,42E+06;4;3
Ouratea racemiformis;3,42E+06;8;6
Vochysia schomburgkii;3,40E+06;16;1
Swartzia sprucei;3,40E+06;9;6
Coussarea klugii;3,39E+06;17;6
Qualea labouriauana;3,39E+06;41;16
Patinoa ichthyotoxica;3,38E+06;9;6
Duguetia dimorphopetala;3,38E+06;5;1
Hymenopus glabriflorus;3,37E+06;8;5
Sloanea pubiflora;3,36E+06;8;5
Adelia ricinella;3,36E+06;7;5
Manihot brachyloba;3,35E+06;62;3
Eriotheca candolleana;3,35E+06;5;3
Senna atomaria;3,35E+06;7;3
Chomelia pohliana;3,34E+06;9;4
Dacryodes trinitensis;3,34E+06;4;2
Haploclathra leiantha;3,33E+06;4;1
Sloanea parvifructa;3,33E+06;7;3
Swartzia auriculata;3,32E+06;8;3
Eugenia nesiotica;3,32E+06;10;4
Roucheria laxiflora;3,32E+06;6;5
Croton sapiiflorus;3,32E+06;3;1
Billia rosea;3,31E+06;19;4
Inga nouragensis;3,31E+06;37;21
Cynophalla hastata;3,31E+06;8;3
Pterandra arborea;3,31E+06;24;21
Raputia aromatica;3,30E+06;8;1
Remijia chelomaphylla;3,30E+06;13;2
Casearia manausensis;3,30E+06;9;8
Quararibea spatulata;3,29E+06;21;14
Guatteria maypurensis;3,29E+06;11;4
Lacmellea edulis;3,28E+06;8;5
Psidium guineense;3,27E+06;3;2
Dendropanax neblinae;3,26E+06;5;2
Plumeria obtusa;3,26E+06;18;13
Pouteria simulans;3,25E+06;12;7
Cordia mexiana;3,25E+06;12;8
Inga dwyeri;3,25E+06;6;5
Rinorea ovalifolia;3,25E+06;5;1
Ouratea odora;3,24E+06;5;1
Gustavia macarenensis;3,24E+06;8;5
Miconia biglandulosa;3,24E+06;8;6
Inga stipulacea;3,23E+06;8;8
Erythroxylum mucronatum;3,23E+06;9;8
Isertia laevis;3,23E+06;13;4
Rudgea crassiloba;3,22E+06;9;4
Ficus donnell-smithii;3,22E+06;6;6
Sapium jenmanii;3,22E+06;10;6
Persea croizatii;3,22E+06;4;1
Ouratea chiribiquetensis;3,21E+06;5;3
Oenocarpus balickii;3,21E+06;7;6
Ferdinandusa speciosa;3,21E+06;4;4
Schizocalyx peruvianus;3,20E+06;6;4
Talisia acutifolia;3,19E+06;5;5
Aspidosperma nanum;3,19E+06;9;3
Guarea caulobotrys;3,19E+06;8;5
Schistostemon densiflorum;3,19E+06;15;1
Pouteria nudipetala;3,19E+06;10;9
Xylosma tessmannii;3,18E+06;12;6
Neocalyptrocalyx maroniensis;3,18E+06;30;19
Guettarda spruceana;3,18E+06;11;4
Himatanthus revolutus;3,18E+06;17;15
Inga bullatorugosa;3,17E+06;6;4
Moquilea longipetala;3,17E+06;4;3
Ocotea brenesii;3,17E+06;6;4
Piptocoma discolor;3,17E+06;29;3
Vismia pozuzoensis;3,16E+06;9;8
Tovomita gazelii;3,16E+06;47;17
Hortia coccinea;3,16E+06;2;1
Nectandra umbrosa;3,16E+06;6;1
Mabea montana;3,15E+06;9;3
Rinorea sprucei;3,14E+06;1;1
Schistostemon oblongifolium;3,14E+06;6;3
Cecropia insignis;3,13E+06;5;1
Cybianthus amplus;3,13E+06;8;4
Cochlospermum regium;3,11E+06;2;1
Trichilia bullata;3,10E+06;3;2
Pachira dolichocalyx;3,09E+06;44;12
Geonoma baculifera;3,08E+06;13;4
Hirtella physophora;3,08E+06;8;5
Eschweilera revoluta;3,08E+06;4;4
Qualea wurdackii;3,08E+06;5;3
Simira macrocrater;3,08E+06;9;8
Cecropia marginalis;3,08E+06;13;6
Ouratea guianensis;3,06E+06;13;8
Ocotea cuneifolia;3,06E+06;8;5
Duguetia duckei;3,05E+06;5;2
Inga japurensis;3,05E+06;7;5
Eugenia gongylocarpa;3,05E+06;9;8
Bertiera guianensis;3,04E+06;4;4
Porocystis acuminata;3,03E+06;25;5
Ocotea abbreviata;3,02E+06;3;2
Dulacia egleri;3,02E+06;54;8
Ternstroemia delicatula;3,02E+06;34;4
Qualea tricolor;3,02E+06;23;9
Mabea pohliana;3,02E+06;36;4
Caraipa rodriguesii;3,01E+06;4;2
Gaulettia cognata;3,00E+06;9;4
Siparuna obstipa;3,00E+06;6;6
Pouteria stylifera;2,99E+06;37;15
Pouteria deliciosa;2,99E+06;25;14
Tovomita guianensis;2,99E+06;8;4
Rudgea hostmanniana;2,99E+06;9;3
Zygia unifoliolata;2,98E+06;8;5
Hirtella bullata;2,98E+06;13;6
Cassia moschata;2,97E+06;8;6
Cordia lanciloba;2,97E+06;3;3
Eugenia chrysophyllum;2,96E+06;10;5
Sideroxylon obtusifolium;2,96E+06;8;2
Calliandra magdalenae;2,96E+06;9;7
Agouticarpa isernii;2,96E+06;16;10
Endlicheria directonervia;2,96E+06;8;7
Trichilia catigua;2,95E+06;10;2
Cremastosperma megalophyllum;2,95E+06;10;4
Cyclolobium brasiliense;2,94E+06;4;3
Perebea mennegae;2,93E+06;6;5
Deguelia densiflora;2,93E+06;16;3
Annona excellens;2,93E+06;7;7
Coccoloba acuminata;2,93E+06;4;2
Hieronyma huilensis;2,92E+06;7;2
Terminalia fanshawei;2,92E+06;14;6
Guarea velutina;2,92E+06;11;7
Aldina discolor;2,91E+06;3;1
Maytenus pustulata;2,90E+06;4;2
Guapira ferruginea;2,90E+06;4;2
Myrcia obumbrans;2,89E+06;6;5
Swartzia manausensis;2,89E+06;3;3
Hirtella magnifolia;2,89E+06;8;7
Kutchubaea semisericea;2,88E+06;12;12
Inga cordistipula;2,88E+06;6;1
Zygia heteroneura;2,88E+06;21;6
Meliosma vasquezii;2,88E+06;15;11
Herrania cuatrecasana;2,88E+06;2;1
Picramnia elliptica;2,88E+06;2;1
Cojoba arborea;2,86E+06;11;4
Pouteria megaphylla;2,86E+06;8;6
Homalium albiflorum;2,86E+06;10;2
Swartzia schultesii;2,86E+06;6;5
Theobroma martianum;2,85E+06;8;3
Ficus trigonata;2,85E+06;6;4
Myrcia bracteata;2,85E+06;9;7
Diplotropis brasiliensis;2,84E+06;7;5
Mouriri dimorphandra;2,84E+06;15;12
Ficus albert-smithii;2,84E+06;5;3
Duroia longifolia;2,84E+06;7;4
Schistostemon reticulatum;2,84E+06;7;2
Psychotria borjensis;2,84E+06;8;7
Pouteria pimichinensis;2,83E+06;5;1
Byrsonima schomburgkiana;2,83E+06;10;5
Trigynaea triplinervis;2,83E+06;9;7
Carpotroche amazonica;2,83E+06;5;3
Connarus fasciculatus;2,83E+06;5;5
Phytelephas macrocarpa;2,82E+06;3;3
Thyrsodium bolivianum;2,82E+06;7;5
Libidibia paraguariensis;2,81E+06;7;2
Senegalia alemquerensis;2,81E+06;6;3
Byrsonima concinna;2,81E+06;7;5
Crudia aequalis;2,80E+06;3;1
Ceiba crispiflora;2,79E+06;2;1
Schefflera umbrosa;2,78E+06;3;3
Pouteria campechiana;2,78E+06;11;9
Cordia fulva;2,78E+06;5;3
Licania cidii;2,77E+06;6;5
Malouetia duckei;2,77E+06;6;5
Guapira sancarlosiana;2,77E+06;6;2
Inga flagelliformis;2,77E+06;11;9
Diospyros nanay;2,76E+06;5;4
Posoqueria longiflora;2,76E+06;10;3
Peltogyne parvifolia;2,76E+06;9;1
Erythroxylum daphnites;2,76E+06;6;3
Swartzia multijuga;2,75E+06;25;6
Senna undulata;2,75E+06;5;4
Tetrameranthus duckei;2,75E+06;11;9
Miconia mattogrossensis;2,75E+06;5;2
Annona herzogii;2,75E+06;4;2
Casimirella ampla;2,74E+06;18;8
Salvertia convallariodora;2,74E+06;10;1
Mezilaurus subcordata;2,73E+06;8;4
Apeiba albiflora;2,73E+06;15;6
Trigynaea cinnamomea;2,73E+06;8;7
Prunus rotunda;2,73E+06;9;4
Ilex umbellata;2,73E+06;21;1
Miconia truncata;2,73E+06;3;3
Acalypha stricta;2,71E+06;9;4
Mouriri peruviana;2,71E+06;18;7
Bursera simaruba;2,71E+06;6;4
Qualea cyanea;2,71E+06;8;3
Protium llanorum;2,70E+06;10;6
Unonopsis elegantissima;2,70E+06;8;4
Erythroxylum impressum;2,70E+06;5;3
Cardiopetalum calophyllum;2,69E+06;5;5
Hortia longifolia;2,69E+06;6;3
Quiina oiapocensis;2,68E+06;20;9
Tachigali cavipes;2,67E+06;4;3
Couepia spicata;2,67E+06;5;4
Suessenguthia multisetosa;2,67E+06;4;3
Blepharocalyx eggersii;2,67E+06;13;11
Hymenopus latistipulus;2,67E+06;31;21
Antrocaryon amazonicum;2,66E+06;7;5
Ixora killipii;2,66E+06;5;5
Tachigali densiflora;2,66E+06;13;4
Coccoloba charitostachya;2,65E+06;3;2
Tachigali macrostachya;2,65E+06;2;2
Endlicheria tschudyana;2,65E+06;13;5
Pouteria calistophylla;2,65E+06;14;6
Senegalia hayesii;2,64E+06;5;3
Elaeagia maguirei;2,64E+06;3;2
Myrciaria vismiifolia;2,64E+06;7;3
Rhodostemonodaphne morii;2,63E+06;12;11
Myrcia cuprea;2,62E+06;7;6
Matayba camptoneura;2,62E+06;25;1
Abarema curvicarpa;2,60E+06;12;9
Spachea tricarpa;2,60E+06;7;3
Campomanesia lineatifolia;2,59E+06;15;9
Miconia comptifolia;2,59E+06;13;3
Dalbergia ecastaphyllum;2,59E+06;6;1
Ficus pallida;2,58E+06;3;3
Tessaria integrifolia;2,58E+06;4;1
Couepia sandwithii;2,58E+06;13;8
Magnolia rimachii;2,57E+06;6;5
Eugenia longiracemosa;2,57E+06;14;10
Miconia lamprophylla;2,57E+06;10;4
Swartzia apetala;2,57E+06;16;9
Guatteria meliodora;2,57E+06;11;9
Piper obliquum;2,57E+06;4;1
Nectandra gracilis;2,56E+06;9;6
Guarea fissicalyx;2,55E+06;11;6
Byrsonima altissima;2,55E+06;15;10
Trichilia hirta;2,55E+06;5;4
Tachigali subvelutina;2,54E+06;1;1
Pouteria gracilis;2,54E+06;19;14
Dictyocaryum ptarianum;2,54E+06;4;2
Licania nelsonii;2,53E+06;3;3
Pleurothyrium williamsii;2,53E+06;15;6
Senna spectabilis;2,52E+06;4;3
Siparuna cervicornis;2,52E+06;14;10
Cecropia obtusifolia;2,52E+06;8;3
Bactris major;2,51E+06;91;1
Siparuna sessiliflora;2,51E+06;7;4
Symplocos martinicensis;2,51E+06;15;11
Vochysia punctata;2,51E+06;7;5
Casearia obovalis;2,51E+06;11;8
Phyllanthus madeirensis;2,49E+06;2;2
Byrsonima lancifolia;2,49E+06;3;2
Copaifera oblongifolia;2,49E+06;4;2
Bourreria exsucca;2,49E+06;8;2
Mezilaurus palcazuensis;2,48E+06;5;3
Xylopia pulcherrima;2,48E+06;17;13
Coussapoa latifolia;2,48E+06;6;6
Miconia sprucei;2,47E+06;6;1
Coussarea longiflora;2,47E+06;2;2
Talisia clathrata;2,47E+06;15;11
Ficus subapiculata;2,47E+06;3;3
Pouteria fulva;2,47E+06;14;13
Cordiera longicaudata;2,47E+06;6;6
Calyptranthes ruiziana;2,47E+06;14;4
Cordia acutifolia;2,46E+06;8;2
Caryodaphnopsis tomentosa;2,46E+06;17;9
Vochysia tetraphylla;2,45E+06;8;4
Coccoloba warmingii;2,45E+06;11;8
Diospyros longistyla;2,45E+06;4;2
Mollia ulei;2,45E+06;10;6
Brownea cauliflora;2,45E+06;4;2
Annona symphyocarpa;2,44E+06;13;3
Inga setosa;2,44E+06;11;7
Coussarea platyphylla;2,44E+06;17;6
Coccoloba williamsii;2,44E+06;11;6
Bellucia spruceana;2,44E+06;9;8
Mabea subserrulata;2,43E+06;4;2
Miconia matthaei;2,43E+06;6;3
Marila alternifolia;2,42E+06;8;6
Inga mitaraka;2,42E+06;8;4
Paloue guianensis;2,41E+06;18;1
Retiniphyllum concolor;2,41E+06;2;2
Pradosia granulosa;2,41E+06;6;5
Prunus amplifolia;2,40E+06;6;6
Swartzia caudata;2,39E+06;2;2
Guapira salicifolia;2,39E+06;11;2
Clusia candelabrum;2,38E+06;15;5
Guatteria longicuspis;2,38E+06;12;9
Amanoa nanayensis;2,38E+06;6;3
Ficus catappifolia;2,38E+06;10;6
Tabernaemontana macrocalyx;2,38E+06;3;3
Erythrina amazonica;2,36E+06;9;9
Unonopsis magnifolia;2,36E+06;7;1
Enterolobium oldemanii;2,35E+06;20;16
Tabernaemontana attenuata;2,35E+06;25;18
Coussarea grandis;2,35E+06;4;3
Votomita guianensis;2,34E+06;25;7
Alexa wachenheimii;2,33E+06;26;8
Tovomita carinata;2,33E+06;4;2
Sloanea granulosa;2,33E+06;9;4
Eugenia rufidula;2,33E+06;13;1
Machaerium leucopterum;2,32E+06;5;2
Byrsonima macrostachya;2,32E+06;6;5
Myrcia fenestrata;2,31E+06;1;1
Mouriri francavillana;2,31E+06;8;7
Ocotea insularis;2,31E+06;6;2
Paloue brasiliensis;2,31E+06;3;3
Asteranthos brasiliensis;2,31E+06;4;1
Poraqueiba paraensis;2,30E+06;5;4
Spongiosperma grandiflorum;2,30E+06;9;3
Ficus macbridei;2,29E+06;9;7
Aniba vaupesiana;2,29E+06;3;2
Leretia cordata;2,28E+06;2;2
Aegiphila martinicensis;2,28E+06;3;3
Miconia manauara;2,28E+06;3;1
Cryptocarya yasuniensis;2,27E+06;13;9
Garcinia longifolia;2,27E+06;5;4
Lissocarpa guianensis;2,26E+06;17;5
Casearia obovata;2,26E+06;5;3
Meliosma frondosa;2,26E+06;5;1
Cupania vernalis;2,25E+06;5;2
Bunchosia glandulifera;2,25E+06;2;1
Protium plagiocarpium;2,24E+06;24;16
Cordia kingstoniana;2,24E+06;13;7
Dulacia inopiflora;2,23E+06;4;3
Paradrypetes subintegrifolia;2,21E+06;16;6
Dimorphandra coccinea;2,21E+06;4;3
Cupania polyodonta;2,21E+06;7;2
Ternstroemia urophora;2,21E+06;5;4
Spondias testudinis;2,21E+06;2;2
Piper tuberculatum;2,19E+06;5;2
Licania rufescens;2,19E+06;13;9
Caraipa costata;2,19E+06;24;4
Campomanesia neriiflora;2,19E+06;3;3
Qualea sprucei;2,19E+06;3;2
Henriettea ramiflora;2,18E+06;5;2
Handroanthus chrysotrichus;2,18E+06;29;1
Swartzia microcarpa;2,18E+06;4;2
Conchocarpus silvestris;2,17E+06;4;1
Syzygium cumini;2,17E+06;3;1
Heisteria perianthomega;2,17E+06;2;1
Inga tenuis;2,16E+06;7;3
Maytenus erythrocarpa;2,15E+06;4;3
Bellucia subandina;2,15E+06;8;4
Ambelania occidentalis;2,15E+06;4;3
Matayba atropurpurea;2,14E+06;7;1
Ficus ypsilophlebia;2,14E+06;7;7
Licania hebantha;2,14E+06;2;2
Ficus casapiensis;2,14E+06;8;6
Astrocaryum farinosum;2,14E+06;4;1
Sorocea opima;2,14E+06;5;4
Tessmannianthus heterostemon;2,14E+06;19;9
Annona leptopetala;2,14E+06;2;1
Hortia superba;2,13E+06;8;8
Alibertia curviflora;2,13E+06;8;3
Swartzia macrosema;2,13E+06;15;9
Aspidosperma helstonei;2,13E+06;7;6
Ocotea indirectinervia;2,12E+06;30;15
Eugenia excelsa;2,12E+06;12;8
Ficus cremersii;2,11E+06;8;5
Sarcaulus vestitus;2,11E+06;10;7
Quiina longifolia;2,11E+06;3;2
Annona neochrysocarpa;2,10E+06;6;3
Allophylus incanus;2,10E+06;5;2
Hirtella suffulta;2,09E+06;12;5
Tachigali aurea;2,09E+06;24;4
Ficus malacocarpa;2,09E+06;2;2
Sterculia striata;2,08E+06;6;2
Connarus punctatus;2,08E+06;2;2
Rhizophora mangle;2,08E+06;82;1
Moquilea durifolia;2,08E+06;13;11
Remijia hispida;2,08E+06;3;3
Clerodendrum ulei;2,07E+06;12;8
Acioa schultesii;2,07E+06;4;2
Carapichea ligularis;2,07E+06;2;2
Ouratea leprieuri;2,06E+06;13;2
Caraipa ampla;2,06E+06;1;1
Guatteria elegantissima;2,06E+06;1;1
Ruizterania obtusata;2,06E+06;5;1
Phytelephas seemannii;2,06E+06;5;2
Zollernia grandifolia;2,05E+06;1;1
Tachigali colombiana;2,05E+06;2;1
Henriettea flavescens;2,05E+06;28;8
Ardisia guianensis;2,05E+06;3;2
Ormosia bolivarensis;2,04E+06;23;7
Bellucia huberi;2,04E+06;3;1
Guatteria crassipes;2,04E+06;3;1
Tabernaemontana siphilitica;2,04E+06;4;2
Endlicheria szyszylowiczii;2,04E+06;7;7
Meliosma boliviensis;2,04E+06;7;2
Campsiandra guayanensis;2,03E+06;2;1
Pouteria gardneriana;2,03E+06;6;2
Couratari calycina;2,03E+06;35;8
Diospyros hispida;2,03E+06;5;2
Posoqueria coriacea;2,02E+06;10;2
Rhodostemonodaphne revolutifolia;2,01E+06;11;4
Ocotea silvae;2,01E+06;6;4
Sambucus nigra;2,01E+06;2;2
Erisma nitidum;2,01E+06;18;4
Cecropia strigosa;2,01E+06;6;3
Cupania livida;2,00E+06;24;6
Pachira fuscolepidota;2,00E+06;3;1
Talisia subalbens;2,00E+06;340;10
Tachigali inconspicua;2,00E+06;7;3
Byrsonima fernandezii;1,99E+06;4;4
Aiouea angulata;1,99E+06;4;3
Stryphnodendron flammatum;1,98E+06;3;3
Guatteria pastazae;1,97E+06;9;2
Miconia tetraspermoides;1,97E+06;9;4
Angostura longiflora;1,97E+06;6;2
Ocotea brachybotrya;1,97E+06;4;2
Aniba perutilis;1,96E+06;4;3
Phragmotheca ecuadorensis;1,96E+06;21;7
Froesia gereauana;1,96E+06;2;2
Virola macrocarpa;1,94E+06;2;1
Vouarana anomala;1,94E+06;12;10
Henriettea lasiostylis;1,94E+06;4;1
Schoenobiblus peruvianus;1,93E+06;4;4
Bellucia strigosa;1,93E+06;7;4
Vitex schomburgkiana;1,92E+06;3;1
Aspidosperma australe;1,92E+06;4;3
Macrolobium colombianum;1,92E+06;11;3
Amanoa sinuosa;1,92E+06;2;1
Couepia cidiana;1,91E+06;1;1
Annona dolichopetala;1,91E+06;24;9
Annona fendleri;1,91E+06;9;5
Qualea themistoclesii;1,91E+06;4;2
Aptandra liriosmoides;1,91E+06;2;2
Lacmellea oblongata;1,91E+06;8;5
Moronobea riparia;1,91E+06;3;2
Miconia appendiculata;1,89E+06;7;4
Diospyros cauligera;1,89E+06;2;2
Miconia grandifoliata;1,89E+06;22;7
Eugenia pubescens;1,88E+06;3;3
Psidium guajava;1,88E+06;1;1
Rudgea verticillata;1,87E+06;6;3
Catostemma albuquerquei;1,87E+06;18;13
Aspidosperma inundatum;1,87E+06;56;6
Duguetia latifolia;1,86E+06;4;4
Byrsonima schunkei;1,86E+06;1;1
Anthodiscus obovatus;1,85E+06;5;5
Nectandra coriacea;1,85E+06;5;2
Leptobalanus humilis;1,85E+06;8;2
Tachigali multijuga;1,85E+06;3;3
Anaxagorea manausensis;1,85E+06;4;2
Zanthoxylum apiculatum;1,85E+06;8;5
Sloanea steyermarkii;1,85E+06;7;2
Protium guacayanum;1,84E+06;5;2
Protium alvarezianum;1,84E+06;2;2
Coussarea revoluta;1,84E+06;6;6
Ruprechtia brachysepala;1,84E+06;5;2
Ouratea pisiformis;1,83E+06;9;1
Remijia amazonica;1,83E+06;19;4
Rhodostemonodaphne negrensis;1,83E+06;6;6
Duguetia asterotricha;1,83E+06;5;4
Brownea longipedicellata;1,82E+06;3;3
Matayba adenanthera;1,82E+06;6;6
Sterculia costaricana;1,81E+06;3;2
Apeiba uittienii;1,81E+06;3;1
Ormosia arborea;1,81E+06;6;3
Zygia macrophylla;1,81E+06;6;2
Zanthoxylum monogynum;1,81E+06;9;1
Lissocarpa jensonii;1,81E+06;4;4
Aniba jenmanii;1,81E+06;11;8
Conchocarpus ucayalinus;1,79E+06;2;2
Lafoensia pacari;1,79E+06;10;3
Ouratea polygyna;1,79E+06;13;5
Nectandra oppositifolia;1,79E+06;67;9
Andira macrocarpa;1,79E+06;9;6
Swartzia schunkei;1,79E+06;2;2
Manilkara rufula;1,79E+06;2;2
Maytenus laevis;1,78E+06;1;1
Unonopsis peruviana;1,78E+06;2;2
Graffenrieda miconioides;1,78E+06;2;2
Calyptranthes tessmannii;1,78E+06;6;2
Chomelia paniculata;1,77E+06;5;2
Endlicheria griseosericea;1,77E+06;3;2
Cordia ulei;1,76E+06;6;5
Mayna parvifolia;1,76E+06;7;6
Lecythis alutacea;1,76E+06;49;9
Triplaris cumingiana;1,76E+06;3;3
Macrolobium montanum;1,75E+06;2;1
Ficus pakkensis;1,75E+06;3;3
Guapira hirsuta;1,75E+06;94;8
Ampelocera longissima;1,75E+06;14;10
Myrcia minutiflora;1,74E+06;7;6
Swartzia amplifolia;1,74E+06;5;5
Clavija imatacae;1,73E+06;7;4
Toulicia radlkoferi;1,73E+06;3;3
Myrcia silvatica;1,73E+06;3;3
Zygia tetragona;1,73E+06;24;8
Miconia regnellii;1,72E+06;3;1
Couratari gloriosa;1,72E+06;5;5
Eriotheca roseorum;1,72E+06;3;2
Mezilaurus triunca;1,72E+06;31;8
Quiina pteridophylla;1,72E+06;6;5
Aspidosperma steinbachii;1,72E+06;2;2
Elaeodendron xylocarpum;1,72E+06;3;2
Meliosma glabrata;1,72E+06;3;2
Pouteria sessilis;1,71E+06;4;3
Eugenia cowanii;1,71E+06;1;1
Abarema acreana;1,71E+06;2;2
Abarema campestris;1,70E+06;6;2
Vismia sessilifolia;1,70E+06;15;10
Hippotis brevipes;1,70E+06;7;4
Guarea subsessilifolia;1,70E+06;35;3
Casearia acuminata;1,69E+06;2;2
Faramea platyneura;1,68E+06;6;5
Eugenia cucullata;1,68E+06;13;11
Amyris macrocarpa;1,68E+06;7;5
Miconia decurrens;1,68E+06;20;9
Coussarea leptophragma;1,68E+06;2;2
Bauhinia cinnamomea;1,67E+06;4;3
Miconia hylophila;1,67E+06;4;2
Beilschmiedia tovarensis;1,67E+06;8;5
Inga striolata;1,67E+06;4;4
Protium catuaba;1,66E+06;9;1
Cupania dentata;1,66E+06;4;3
Simaba morettii;1,66E+06;34;19
Pleurothyrium panurense;1,66E+06;2;2
Calyptranthes simulata;1,66E+06;8;3
Spachea elegans;1,66E+06;6;2
Micropholis gnaphaloclados;1,65E+06;4;1
Neosprucea grandiflora;1,65E+06;13;7
Wettinia drudei;1,65E+06;6;2
Zanthoxylum djalma-batistae;1,65E+06;3;3
Vitex schunkei;1,65E+06;16;10
Calyptranthes krugioides;1,65E+06;4;4
Endlicheria rubriflora;1,65E+06;5;5
Vismia bemerguii;1,65E+06;12;4
Trichilia hispida;1,64E+06;2;2
Inga megalobotrys;1,64E+06;6;3
Qualea gracilior;1,64E+06;3;3
Attalea insignis;1,64E+06;5;1
Rudgea loretensis;1,64E+06;2;2
Anthodiscus peruanus;1,64E+06;6;5
Zygia sabatieri;1,64E+06;16;7
Tetrameranthus guianensis;1,64E+06;7;3
Caryodaphnopsis inaequalis;1,64E+06;4;3
Triplaris peruviana;1,63E+06;8;4
Sloanea echinocarpa;1,63E+06;7;4
Vitex capitata;1,63E+06;3;3
Clavija ornata;1,63E+06;3;3
Cordiera garapatica;1,63E+06;4;2
Potalia maguireorum;1,63E+06;1;1
Couratari riparia;1,63E+06;16;1
Machaerium lunatum;1,63E+06;8;6
Ceiba boliviana;1,63E+06;3;3
Guettarda malacophylla;1,63E+06;6;1
Vitex guianensis;1,62E+06;7;6
Dipteryx lacunifera;1,62E+06;1;1
Ormosia smithii;1,62E+06;1;1
Ardisia spruceana;1,62E+06;2;1
Duguetia riparia;1,62E+06;3;3
Sloanea stipitata;1,61E+06;4;2
Pouteria obscura;1,61E+06;4;2
Hymenopus amapaensis;1,61E+06;6;5
Mouriri densifoliata;1,60E+06;2;2
Aegiphila membranacea;1,60E+06;3;1
Inga fanchoniana;1,60E+06;22;16
Browneopsis cauliflora;1,60E+06;5;1
Ocotea cuprea;1,60E+06;4;4
Vismia floribunda;1,60E+06;4;4
Tovomitidium clusiiflorum;1,60E+06;2;2
Acanthocladus scleroxylon;1,59E+06;2;1
Copaifera epunctata;1,59E+06;6;5
Alibertia itayensis;1,59E+06;11;9
Ficus tonduzii;1,59E+06;7;4
Machaerium biovulatum;1,58E+06;3;3
Talisia princeps;1,58E+06;4;4
Tachigali hypoleuca;1,58E+06;3;2
Inga lomatophylla;1,58E+06;10;9
Macrolobium huberianum;1,57E+06;2;2
Calyptranthes amshoffae;1,57E+06;3;2
Dimorphandra davisii;1,57E+06;3;2
Abarema gallorum;1,57E+06;26;5
Cedrela nebulosa;1,56E+06;1;1
Trischidium alternum;1,56E+06;1;1
Vochysia majuscula;1,56E+06;1;1
Aiouea saligna;1,56E+06;14;3
Machaerium aristulatum;1,56E+06;9;5
Licania vaupesiana;1,56E+06;3;3
Mouriri duckeanoides;1,56E+06;11;8
Commiphora leptophloeos;1,56E+06;4;1
Garcinia intermedia;1,56E+06;7;3
Erisma gracile;1,55E+06;12;8
Cupania emarginata;1,55E+06;2;1
Dimorphandra vernicosa;1,55E+06;13;1
Ficus matiziana;1,55E+06;3;3
Inga sarayacuensis;1,55E+06;21;5
Byrsonima eugeniifolia;1,55E+06;2;1
Pouteria putamen-ovi;1,55E+06;8;5
Quiina sessilis;1,55E+06;3;3
Miconia spichigeri;1,54E+06;2;2
Lacunaria umbonata;1,54E+06;1;1
Pouteria resinosa;1,54E+06;19;12
Vochysia julianensis;1,54E+06;3;1
Swartzia apiculata;1,54E+06;1;1
Ficus cuatrecasasiana;1,54E+06;5;4
Stryphnodendron duckeanum;1,54E+06;1;1
Capparidastrum macrophyllum;1,53E+06;5;3
Calatola columbiana;1,53E+06;9;2
Myrcia crassimarginata;1,53E+06;4;4
Maytenus cardenasii;1,53E+06;7;3
Guatteria gentryi;1,53E+06;4;3
Tachigali goeldiana;1,52E+06;12;3
Ormosia elata;1,52E+06;9;7
Mouriri laxiflora;1,52E+06;8;5
Maieta guianensis;1,51E+06;4;3
Chomelia gracilis;1,51E+06;1;1
Cybianthus nanayensis;1,51E+06;1;1
Endlicheria aurea;1,51E+06;11;8
Simira pisoniiformis;1,50E+06;1;1
Diospyros glomerata;1,49E+06;4;4
Nectandra fulva;1,49E+06;2;2
Nectandra yarinensis;1,48E+06;9;4
Chionanthus implicatus;1,48E+06;8;7
Swartzia macrostachya;1,48E+06;9;1
