Species;population;N.ind;N.plots
Machaerium biovulatum;1580605,42072781;3;3
Ocotea cuprea;1579116,28391442;4;4
Byrsonima eugeniifolia;1578231,61090619;2;1
Maieta guianensis;1577612,79015106;4;3
Anthodiscus peruanus;1577449,42792463;6;5
Inga lomatophylla;1576839,83825443;10;9
Sloanea echinocarpa;1571006,91358783;7;4
Faramea platyneura;1569514,42958349;6;5
Abarema gallorum;1567744,0330579;26;5
Ficus pakkensis;1564536,24801549;3;3
Aiouea saligna;1563208,66725397;14;3
Calyptranthes amshoffae;1562776,00655885;3;2
Endlicheria aurea;1561477,14532871;11;8
Couepia cidiana;1558704,47682192;1;1
Cupania emarginata;1557118,89576105;2;1
Commiphora leptophloeos;1556126,69764237;4;1
Triplaris peruviana;1554988,29376873;8;4
Machaerium aristulatum;1553718,15681257;9;5
Bauhinia cinnamomea;1552636,57161736;4;3
Tovomitidium clusiiflorum;1552254,75994791;2;2
Quiina sessilis;1551849,21415071;3;3
Vochysia julianensis;1540490,12088333;3;1
Tachigali hypoleuca;1540433,37777549;3;2
Myrcia minutiflora;1538818,31482041;7;6
Inga sarayacuensis;1537771,93053757;21;5
Licania vaupesiana;1533443,59725818;3;3
Ficus tonduzii;1532170,51094701;7;4
Pouteria obscura;1530844,94437361;4;2
Garcinia intermedia;1525911,82319128;7;3
Vismia floribunda;1525449,41445023;4;4
Coussarea revoluta;1523234,15214165;6;6
Macrolobium huberianum;1521882,43632731;2;2
Talisia princeps;1521601,53325934;4;4
Swartzia apiculata;1517188,70140224;1;1
Stryphnodendron duckeanum;1515724,34779835;1;1
Zanthoxylum djalma-batistae;1514841,02941103;3;3
Chomelia gracilis;1514211,98834562;1;1
Palicourea hoffmannseggiana;1508729,28388217;9;1
Capparidastrum macrophyllum;1507925,987365;5;3
Duguetia riparia;1505131,68694525;3;3
Ormosia elata;1500148,13650344;9;7
Ficus cuatrecasasiana;1497409,28457502;5;4
Pouteria putamen-ovi;1496600,25531979;8;5
Simira pisoniiformis;1496377,30648794;1;1
Mouriri laxiflora;1492725,54337525;8;5
Nectandra fulva;1490520,99598864;2;2
Cedrela nebulosa;1488307,9691481;1;1
Trischidium alternum;1488307,9691481;1;1
Vochysia majuscula;1488307,9691481;1;1
Tachigali goeldiana;1487414,34476994;12;3
Vismia bemerguii;1486017,6490193;12;4
Nectandra yarinensis;1485816,53640192;9;4
Swartzia macrostachya;1481289,77187491;9;1
Guapira glabriflora;1480415,43009725;4;2
Myrcia crassimarginata;1477781,94732943;4;4
Diospyros glomerata;1476754,17079679;4;4
Guatteria gentryi;1470357,79035611;4;3
Matisia alchorneifolia;1469054,8625879;2;1
Guarea juglandiformis;1461735,46763978;6;3
Schoenobiblus amazonicus;1458134,65378345;3;2
Elaeodendron xylocarpum;1456843,59495577;3;2
Casearia prunifolia;1455621,89297606;4;4
Casearia mollis;1454202,47052986;4;4
Couepia krukovii;1453067,16277724;3;3
Ferdinandusa dissimiliflora;1451073,5409572;3;2
Esenbeckia pilocarpoides;1450993,84591872;2;2
Platycarpum negrense;1448216,43078486;2;2
Matisia soegengii;1447176,66110571;4;3
Ryania pyrifera;1446937,79921644;3;3
Cybianthus nanayensis;1443348,458584;1;1
Quiina tinifolia;1440992,3122218;2;2
Clerodendrum tessmannii;1440213,03485603;4;3
Macrosamanea spruceana;1429634,61319419;2;1
Zanthoxylum petiolare;1429234,0960897;1;1
Machaerium tortipes;1428696,62800209;1;1
Chionanthus implicatus;1427997,14316861;8;7
Dimorphandra davisii;1427949,6649429;3;2
Sphinctanthus maculatus;1427189,89602525;3;1
Mouriri duckeanoides;1422260,73250413;11;8
Aiouea montana;1418422,01144132;10;9
Adiscanthus fusciflorus;1417660,94372069;3;3
Guarea crispa;1413733,62223367;2;2
Bactris maraja;1413593,99042543;4;1
Vitex flavens;1412355,43166492;2;2
Dimorphandra vernicosa;1410274,94514623;13;1
Pleurothyrium bifidum;1409513,72039835;27;8
Matisia arteagensis;1409046,06497426;3;2
Prunus vana;1406189,92514827;6;6
Plumeria cuneata;1405347,30850912;7;7
Myrcia fenzliana;1402102,7827907;1;1
Pouteria resinosa;1398849,319411;19;12
Vochysia calamana;1398276,54295143;2;1
Cleidion amazonicum;1397506,48532572;2;2
Trichilia singularis;1397067,03046416;5;2
Cereus vargasianus;1395883,87634587;3;1
Urera verrucosa;1395883,87634587;3;1
Cecropia metensis;1395010,45103095;2;2
Euceraea nitida;1392730,37793018;3;1
Tepuianthus colombianus;1392730,37793018;3;1
Casearia spruceana;1390802,35290763;2;2
Nectandra gardneri;1388084,21035137;10;2
Faramea glandulosa;1387562,69148201;10;8
Lacunaria umbonata;1385153,76677955;1;1
Mosannona hypoglauca;1384331,00622126;5;3
Xylopia discreta;1380516,95261326;3;3
Erythroxylum ruryi;1380094,23997679;4;1
Cordia collococca;1379825,44664504;24;8
Ternstroemia punctata;1377033,95460732;6;2
Yasunia sessiliflora;1375029,7953069;8;6
Moronobea pulchra;1374683,04304612;5;3
Wallacea insignis;1371586,93135451;3;2
Quararibea putumayensis;1370771,38580064;4;3
Simira erythroxylon;1368777,03558104;2;1
Inga cecropietorum;1365340,63191753;2;1
Pseudoxandra atrata;1364291,00146019;3;3
Diospyros brasiliensis;1363230,29002356;1;1
Parkia reticulata;1362746,18747486;11;9
Miconia stipitata;1360629,02089753;2;1
Pseudoxandra pacifica;1357126,83816476;3;1
Quiina grandifolia;1354515,36710591;7;4
Miconia spichigeri;1353700,75705728;2;2
Cordiera triflora;1353513,72358549;2;2
Vochysia kosnipatae;1350419,51192342;12;2
Inga aria;1349491,20402751;5;4
Anacardium occidentale;1346630,73149551;12;6
Macrolobium punctatum;1344698,63789595;3;2
Myrcia amapensis;1343373,313815;9;4
Crudia humboldtiana;1339944,60990895;2;1
Humiriastrum villosum;1339374,51503379;4;3
Pterogyne nitens;1335998,91683399;2;1
Carpotroche longifolia;1335172,78434088;9;7
Palicourea racemosa;1333885,54252794;2;1
Agouticarpa williamsii;1330511,26218854;3;2
Spiranthera parviflora;1329814,78329225;5;2
Licania incana;1324446,77439894;8;5
Inga grandis;1321736,21459446;1;1
Mosannona raimondii;1321736,21459446;1;1
Siparuna harlingii;1317281,53578716;2;2
Tachigali pilosa;1314957,28914089;19;1
Pourouma floccosa;1311278,82508029;12;5
Tachigali davidsei;1309964,65704803;4;3
Ficus castellviana;1308899,6229143;6;3
Annona emarginata;1306250,54211023;3;2
Trigynaea lagaropoda;1298436,69736219;4;3
Hirtella couepiiflora;1297442,31351976;2;1
Erythroxylum tucuruiense;1294303,83027883;4;3
Annona helosioides;1293588,48466438;6;6
Miconia insularis;1292732,60143731;3;3
Vitex pseudolea;1291195,39657971;7;5
Pourouma formicarum;1290974,50644194;2;2
Ruizterania clavata;1290751,32263625;2;2
Duguetia paraensis;1290171,40041285;3;2
Hylenaea comosa;1287912,59313672;4;3
Diospyros micrantha;1283243,14970565;2;1
Croton cajucara;1283242,74516599;4;3
Plathymenia reticulata;1280266,42236252;10;3
Carapa grandiflora;1279672,70510237;1;1
Guatteria rigida;1275332,95208849;2;1
Pausandra hirsuta;1274828,91863055;2;2
Terminalia nitidissima;1267641,44722203;2;2
Campomanesia aurea;1266496,51811947;6;4
Duguetia yeshidan;1264837,02952451;5;2
Allophylus strictus;1264593,35548414;1;1
Cecropia hololeuca;1260618,34090024;2;1
Hymenaea stigonocarpa;1258736,61929926;5;2
Pachira amazonica;1256095,42705496;10;1
Tovomita albiflora;1255479,4300498;3;2
Paloue riparia;1248545,57459457;6;2
Coussarea dulcifolia;1248149,03035987;1;1
Fusispermum rubrolignosum;1246015,56632313;5;1
Eschweilera pittieri;1243222,9568289;2;1
Remijia roraimae;1240012,20476714;5;2
Citronella paniculata;1236961,210226;3;1
Licaria canella;1235288,54066594;3;1
Ficus maroma;1233625,70607704;2;1
Kutchubaea neblinensis;1232783,68531288;2;2
Toulicia patentinervis;1228930,38913045;2;2
Allophylus angustatus;1221761,71594514;9;9
Otoba novogranatensis;1218473,10864388;13;3
Calophyllum pachyphyllum;1215228,27480655;3;2
Vochysia venezuelana;1210128,37461397;3;1
Sterigmapetalum exappendiculatum;1209616,76673707;3;3
Galipea ciliata;1208575,68720435;6;1
Peltogyne confertiflora;1207688,7957521;6;2
Platymiscium pubescens;1206163,58161149;3;3
Monteverdia evonymoides;1200408,97813591;4;4
Ormosia melanocarpa;1200307,09368317;13;7
Vismia cauliflora;1200248,50164731;2;2
Dichapetalum rugosum;1200206,14845538;2;2
Aiouea impressa;1190921,0649831;5;5
Mouriri ambiconvexa;1186204,64103131;2;1
Bonyunia minor;1182923,84816811;2;1
Casearia rusbyana;1179896,57468464;8;7
Clavija lancifolia;1179551,56147121;3;3
Conceveiba latifolia;1175257,82887925;4;3
Couepia morii;1174689,6590378;5;2
Eugenia stipitata;1170690,07378648;5;3
Chloroleucon mangense;1168026,69593839;2;2
Pradosia subverticillata;1166968,57573635;4;2
Myrceugenia correifolia;1166189,26534258;7;6
Pouteria scrobiculata;1165406,93792206;4;3
Pouteria psammophila;1164522,69871029;7;5
Psychotria pichisensis;1161713,87616998;3;3
Lorostemon coelhoi;1160940,50489278;9;9
Bactris guineensis;1160391,85948835;42;1
Vochysia lanceolata;1158935,70047766;3;2
Platycarpum decipiens;1157076,87067673;2;2
Casearia megacarpa;1156022,28721278;5;3
Senna bacillaris;1153153,41924192;3;3
Calycorectes psidiiflorus;1152114,26701382;7;1
Henriettea caudata;1151326,84800672;4;4
Guatteria duodecima;1150790,9766755;2;1
Neea theifera;1150342,31988206;2;2
Tovomita rubella;1146721,30624409;7;4
Symplocos guianensis;1145518,71096968;1;1
Chrysophyllum durifructum;1140100,64279501;9;4
Guettarda viburnoides;1135710,82590181;6;5
Annona neoelliptica;1135431,17586777;8;6
Talisia eximia;1135265,51274987;4;3
Terminalia crispialata;1133146,318184;2;1
Ficus ursina;1128758,49531295;4;4
Marila cespedesiana;1128600,18134398;3;1
Dimorphandra gigantea;1128407,62617076;2;1
Miconia macrosperma;1128407,62617076;2;1
Chloroleucon acacioides;1127157,43476606;2;2
Talisia parviflora;1124905,07323792;3;2
Mouriri torquata;1120903,56557747;7;5
Garcinia albuquerquei;1116361,0711481;1;1
Exostyles amazonica;1116296,48572064;5;4
Chomelia malaneoides;1110761,52721453;2;2
Astrocaryum rodriguesii;1109653,27919173;6;4
Hirtella mutisii;1107781,01111303;2;1
Vochysia boliviana;1102082,02669232;4;3
Tabernaemontana coriacea;1099929,20800434;1;1
Luehea divaricata;1096522,05632868;8;4
Byrsonima basiloba;1094148,86686872;4;1
Annona glabra;1093517,81732736;1;1
Erisma blancoa;1093517,81732736;1;1
Pouteria pentamera;1092898,12329989;15;9
Guapira myrtiflora;1092807,60202444;2;1
Xylopia densiflora;1092572,46742779;5;3
Vismia lauriformis;1088894,45759881;5;2
Carpotroche brasiliensis;1087478,10462891;3;3
Protium macrocarpum;1087420,84157036;3;1
Manicaria martiana;1082615,58126507;16;1
Esenbeckia cowanii;1082016,13551085;3;3
Coussarea violacea;1075235,99438256;2;2
Marlierea subulata;1074779,97159638;3;2
Miconia brevipes;1073616,93164771;2;1
Chrysophyllum ovale;1072879,25364099;5;3
Molongum lucidum;1067398,9372239;3;1
Cestrum microcalyx;1067283,092257;3;2
Ocotea boissieriana;1065318,4882532;2;2
Beilschmiedia sulcata;1065186,76739238;1;1
Calyptranthes longifolia;1064864,41489425;7;4
Cybianthus cuatrecasasii;1062463,42613203;2;2
Clusia obovata;1061157,11052231;1;1
Miconia aurea;1060451,54058047;7;5
Talisia pachycarpa;1059436,39207058;2;2
Pradosia huberi;1057275,50493529;8;5
Bellucia umbellata;1051718,96208291;3;2
Coussapoa longepedunculata;1050440,79782958;4;3
Inga graciliflora;1047877,40587087;7;6
Pouteria sessiliflora;1047122,30657458;1;1
Styrax pallidus;1043796,03905285;5;4
Elizabetha paraensis;1041485,07400975;6;1
Schoenobiblus ellipticus;1040591,89118013;3;3
Clusia haughtii;1037444,46439557;1;1
Helicostylis tovarensis;1037444,46439557;1;1
Hirtella caduca;1037444,46439557;1;1
Licania cyathodes;1036748,36939892;7;6
Pouteria stipitata;1036641,27420695;4;2
Sterculia amazonica;1032121,21744738;4;2
Ocotea minutiflora;1031904,08714656;4;1
Naucleopsis jamariensis;1029270,36624944;3;2
Sacoglottis trichogyna;1028537,88347322;3;1
Inga lopadadenia;1027956,67857243;3;2
Picramnia guianensis;1027837,90259644;2;2
Coussapoa sprucei;1025880,82598194;1;1
Picramnia magnifolia;1024228,98459168;3;2
Styrax macrophyllus;1023337,08905935;2;2
Acanthosyris annonagustata;1020322,01392189;11;4
Wettinia longipetala;1016339,95193245;3;3
Vochysia rufa;1016145,80975379;7;3
Fusispermum laxiflorum;1015506,39547465;2;1
Neea davidsei;1014160,68467534;3;3
Inga ilta;1012801,1309146;9;6
Pouteria ericoides;1010757,53516335;13;10
Simaba cavalcantei;1010588,33591013;4;2
Daphnopsis equatorialis;1010491,24738145;7;4
Quiina blackii;1010006,38825941;1;1
Sarcaulus oblatus;1009952,56922277;3;3
Ruprechtia tenuiflora;1009613,94202949;2;1
Tabernaemontana grandiflora;1003969,18439405;3;3
Trichilia gustavoi;1002113,37580051;2;1
Piptocarpha poeppigiana;998897,17606838;3;2
Clusia nigrolineata;991384,69920044;2;2
Tovomita obscura;989875,319055458;5;2
Qualea pulcherrima;987169,984865226;2;2
Licaria vernicosa;984267,818018602;5;3
Cosmibuena grandiflora;982841,902237109;6;5
Marlierea ensiformis;981475,258510699;3;1
Chrysophyllum oliviforme;980674,90564767;2;2
Eumachia deinocalyx;979881,771822257;2;2
Aniba coto;978305,079089997;6;4
Miconia aulocalyx;977255,659986475;9;5
Oxandra macrophylla;976679,144482595;1;1
Xylopia trichostemon;975253,301282223;3;1
Conceveiba maynasensis;974745,143314912;2;2
Naucleopsis humilis;974700,912898251;5;4
Eugenia amblyosepala;972751,606996872;3;3
Aiouea napoensis;972423,57949791;7;4
Dimorphandra cuprea;969911,384685372;2;2
Licania affinis;968842,521008871;31;11
Rhodostemonodaphne parvifolia;968477,022188296;3;2
Rudgea bracteata;968116,36242704;15;5
Randia ferox;967371,574588316;2;1
Vochysia spathiphylla;965897,633397851;1;1
Piper hispidum;964002,895987848;2;2
Inga virgultosa;963994,033138171;7;5
Mosannona papillosa;963539,125349459;1;1
Erythroxylum ulei;962899,462279122;1;1
Heisteria amphoricarpa;960337,582126662;1;1
Vismia lateriflora;960331,359537244;3;3
Schoenobiblus daphnoides;959683,456648425;1;1
Pouteria brachyandra;956742,576933832;13;7
Albizia glabripetala;955061,049871366;5;2
Rhodostemonodaphne sordida;953158,721505784;4;4
Cinnamodendron tenuifolium;952351,089078254;1;1
Talisia nervosa;952287,156287884;3;3
Theobroma martianum;951575,067123661;8;3
Coussapoa tessmannii;950431,529320101;2;2
Pachira nukakica;949179,784373367;2;1
Pleurothyrium cinereum;946443,359734919;6;5
Porcelia mediocris;946274,774770287;6;6
Dahlstedtia muehlbergiana;944599,729420769;1;1
Manilkara subsericea;944599,729420769;1;1
Mouriri gleasoniana;944599,729420769;1;1
Vataireopsis araroba;944599,729420769;1;1
Kielmeyera paniculata;944122,86843154;13;1
Ladenbergia acutifolia;943547,958927692;2;1
Rudgea graciliflora;943384,994863009;4;4
Micropholis grandiflora;943245,642122258;1;1
Simira wurdackii;942162,34673472;8;4
Alseis eggersii;938221,317619017;2;2
Sextonia pubescens;937053,396538807;2;2
Lacunaria grandifolia;936888,850038312;3;2
Palicourea crocea;934574,218103046;2;2
Cordia trachyphylla;932560,6128339;8;7
Alibertia sorbilis;932138,489830286;1;1
Mouriri floribunda;932006,166940417;2;2
Caraipa jaramilloi;931073,459713878;3;1
Swartzia parvifolia;929941,348337278;3;3
Salacia grandifolia;929225,136916253;2;2
Senefelderopsis chiribiquetensis;928486,918620119;2;1
Chomelia spinosa;926715,084395623;4;4
Duguetia macrophylla;926155,619456759;5;3
Protium tonyanum;925977,94742382;3;1
Inga tarapotensis;923583,938881655;3;3
Pouteria pachycalyx;922836,574068017;5;1
Coussapoa parvifolia;921955,804963126;2;2
Neoptychocarpus killipii;921080,916781184;3;3
Cybianthus venezuelanus;918497,861498371;1;1
Tovomita tenuiflora;916651,378038833;3;3
Dendropanax macrophyllus;915465,393349046;3;3
Zinowiewia australis;915109,709459239;2;2
Ouratea ferruginea;911393,807886988;2;2
Bonnetia paniculata;910544,133896479;3;1
Piper pilirameum;910439,793943547;2;1
Neea hirsuta;909809,407700094;2;2
Miconia urceolata;906024,229889352;1;1
Inga santaremnensis;904775,473260027;4;2
Matayba stenodictya;904498,457520243;7;4
Marlierea bipennis;904140,908911938;5;2
Alseis pickelii;903944,929912218;1;1
Coussapoa jatun-sachensis;903564,103576322;3;3
Chomelia obtusa;903016,324825141;2;2
Nectandra nitidula;902036,989407567;1;1
Pouteria amazonica;900923,722389993;3;3
Burdachia sphaerocarpa;899043,11762979;1;1
Vismia confertiflora;892129,042747523;2;2
Guapira graciliflora;890238,304895384;10;2
Annona haematantha;882369,367193752;2;2
Clusiella axillaris;880264,072433559;1;1
Martiodendron excelsum;873782,465354826;5;3
Lonchocarpus hedyosmus;873344,804333703;2;1
Aldina macrophylla;869232,323364986;1;1
Hirtella burchellii;869190,281870555;3;3
Marlierea imperfecta;868530,977162125;3;2
Annona glomerulifera;862461,891513988;7;6
Ficus christianii;859649,398365686;1;1
Aspidosperma pyrifolium;857761,712060746;3;2
Alibertia pilosa;856426,668781144;2;2
Guatteria ouregou;854417,146576768;5;3
Nycticalanthus speciosus;850892,371576475;2;2
Coussarea obliqua;849749,22351343;8;4
Rhodostemonodaphne licanioides;847694,299766859;3;3
Pouteria lucuma;845519,801320076;5;2
Pagamea thyrsiflora;844907,413426307;2;1
Ocotea whitei;842797,502399468;2;2
Monteverdia sieberiana;841761,009392609;2;2
Erythrina verna;841516,416554633;1;1
Symplocos arechea;837334,960079476;3;2
Ilex ovalifolia;836593,069712034;5;4
Guapira boliviana;833466,111095909;5;1
Byrsonima frondosa;830346,994074765;2;2
Licania paraensis;829749,324118686;5;4
Recordoxylon stenopetalum;829594,74544813;3;3
Perissocarpa umbellifera;825894,568365951;1;1
Tachigali peruviana;824901,767871844;4;1
Elizabetha macrostachya;823525,693777294;2;1
Rudgea stipulacea;823525,693777294;2;1
Schoepfia clarkii;823525,693777294;2;1
Vochysia pyramidalis;822938,762152727;5;1
Vochysia lehmannii;822810,656705604;4;2
Gloeospermum sclerophyllum;821418,078934653;1;1
Coussarea brevicaulis;820969,057470959;6;4
Ficus membranacea;820782,819226754;2;2
Eugenia dysenterica;820611,650151536;3;1
Mouriri elliptica;820611,650151536;3;1
Vochysia leguiana;819410,065298734;13;3
Vismia minutiflora;819171,739088761;1;1
Cremastosperma gracilipes;816897,843957092;3;2
Ficus duckeana;811936,259210194;3;3
Lonchocarpus pluvialis;811936,008605743;1;1
Remijia asperula;811879,742271366;2;1
Nectandra megapotamica;809989,965653887;2;1
Phragmotheca amazonica;808621,320821213;2;2
Clavija weberbaueri;807975,932505868;2;2
Couepia trapezioana;806752,249742644;2;1
Mallotus peltatus;805884,5899989;1;1
Anisocapparis speciosa;805717,1248029;4;1
Guatteria trichostemon;805489,982846239;1;1
Eugenia macrosperma;802419,497611277;1;1
Ocotea scalariformis;802286,991919123;15;5
Inga inflata;801975,674759755;6;4
Ocotea marginata;801895,20589095;1;1
Ficus hebetifolia;800927,023680707;1;1
Miconia acutifolia;800247,475687372;1;1
Faramea berryi;793878,768714391;1;1
Synsepalum revolutum;793280,167950115;7;4
Dacryodes cupularis;792788,445049066;4;2
Licania steyermarkii;792541,499239501;1;1
Simarouba versicolor;792541,499239501;1;1
Dimorphandra gardneriana;789331,094271116;3;3
Inga steinbachii;788945,280739159;2;1
Piper aequale;788945,280739159;2;1
Graffenrieda limbata;786492,393208042;3;2
Tovomita amazonica;785505,417701409;5;4
Coccoloba paraensis;785347,702363434;2;2
Moquilea celiae;782012,238947102;2;2
Ocotea diospyrifolia;780304,037752453;1;1
Palicourea amapaensis;780304,037752453;1;1
Pseudoxandra duckei;780304,037752453;1;1
Tricerna obtogonum;780224,134128197;1;1
Endlicheria ferruginosa;780010,05313062;2;1
Schoepfia brasiliensis;778214,849026012;2;1
Miconia pulverulenta;776274,880486267;1;1
Licania velutina;774395,923271696;5;5
Ocotea tomentosa;766611,954058082;1;1
Oreopanax capitatus;766611,954058082;1;1
Randia killipii;766611,954058082;1;1
Hymenopus occultans;764914,217551017;10;7
Dicymbe pharangophila;764400,416918106;1;1
Pachira coriacea;764400,416918106;1;1
Myrciaria glomerata;761250,432522728;2;1
Cybianthus prieurii;759545,003049663;2;1
Senegalia paraensis;758998,158404344;1;1
Hymenopus krukovii;757929,478309558;3;3
Qualea homosepala;757526,824880859;6;5
Diospyros martinii;757355,222423092;4;4
Taralea cordata;756730,457329118;5;1
Solanum cyathophorum;752400,120895984;2;1
Licaria polyphylla;750003,844793101;1;1
Ocotea nilssonii;750003,844793101;1;1
Alibertia stipularis;748278,267650937;3;2
Miconia prancei;744329,701452337;2;2
Vantanea deniseae;743422,734295501;10;7
Pourouma saulensis;743389,481486813;7;4
Miconia glaucescens;742578,309927896;4;4
Palicourea prancei;742397,58189748;2;1
Coccoloba marginata;741937,163649015;1;1
Vantanea maculicarpa;740658,564225425;4;3
Lophanthera longifolia;738062,08230495;1;1
Myrcia magnifolia;738062,08230495;1;1
Pera eiteniorum;738062,08230495;1;1
Ouratea acuminata;734967,727665105;1;1
Aptandra caudata;734527,43129395;1;1
Clusia octandra;734527,43129395;1;1
Erythroxylum suberosum;732993,220178488;1;1
Podocarpus sellowii;732037,711534231;1;1
Coussarea tenuiflora;731104,945721825;5;3
Miconia crassinervia;730302,624639325;38;8
Styrax argenteus;728397,680077467;3;2
Croton blanchetianus;723581,424371186;2;1
Neocalyptrocalyx leprieurii;723044,62526464;8;5
Palicourea nigricans;722729,756476296;2;2
Diospyros rotok;722222,586583957;2;1
Pentagonia wurdackii;721550,480197642;14;3
Caryodendron amazonicum;720681,790715504;7;2
Licania cordata;718145,793080242;1;1
Campomanesia grandiflora;717942,205774967;3;1
Coccoloba caracasana;716820,851744347;1;1
Brunfelsia grandiflora;716366,204450381;1;1
Mollinedia lanceolata;716366,204450381;1;1
Cremastosperma napoense;715435,770316478;2;2
Mouriri subumbellata;714599,186943623;2;2
Lindackeria pauciflora;709880,122438542;2;2
Raputiarana subsigmoidea;709873,133435165;4;1
Ixora yavitensis;709801,808879859;2;2
Miconia abbreviata;708848,148396816;5;5
Coussarea duckei;708615,71941889;4;1
Angostura trifoliata;705174,264523517;2;2
Stylogyne micrantha;703935,246667668;1;1
Varronia buddleoides;703935,246667668;1;1
Klarobelia anomala;699211,253966933;4;2
Catostemma cavalcantei;699138,271475717;1;1
Clusia grammadenioides;699138,271475717;1;1
Mouriri chamissoana;699138,271475717;1;1
Qualea psidiifolia;699138,271475717;1;1
Cybianthus gigantophyllus;697313,564748855;2;1
Parinari pachyphylla;695910,97631036;1;1
Guatteria conspicua;694894,415595642;8;3
Pachira trinitensis;694424,489879136;3;3
Froesiodendron amazonicum;693165,449310436;2;1
Rhodostemonodaphne juruensis;690662,045952756;18;2
Ayenia praeclara;688054,571650964;9;1
Faramea juruana;687030,100044843;2;2
Rudgea klugii;686216,789800958;1;1
Hylenaea praecelsa;684388,517790518;1;1
Ouratea superba;684388,517790518;1;1
Schistostemon sylvaticum;680977,661018952;11;4
Ouratea williamsii;679924,987967044;3;2
Ficus schippii;672959,877129184;4;4
Cremastosperma monospermum;671241,945872645;2;1
Cybianthus laurifolius;669972,304954475;1;1
Eschweilera sessilis;669972,304954475;1;1
Heterostemon impar;669972,304954475;1;1
Aralia warmingiana;669812,059839314;1;1
Inga fendleriana;669812,059839314;1;1
Matisia longiflora;667735,611656761;119;2
Rhodostemonodaphne napoensis;667539,267164843;1;1
Ocotea obliqua;667456,154763185;9;8
Solanum asperum;666942,771263968;1;1
Senna reticulata;666516,079052463;2;1
Miconia tschudyoides;666031,945183378;11;11
Monteverdia obtusifolia;664233,350649543;4;2
Mayna grandifolia;663839,896688137;1;1
Vismia tomentosa;663839,896688137;1;1
Myrcia coumete;662296,928537472;1;1
Ficus aripuanensis;661606,456039416;2;2
Vasivaea podocarpa;660798,794575499;2;1
Dilodendron elegans;660412,145892751;3;3
Lacistema hasslerianum;658351,009722182;4;1
Matayba laevigata;658160,369989014;7;7
Guatteria spectabilis;656325,014236124;1;1
Dicypellium caryophyllaceum;652148,044194599;3;2
Marlierea ferruginea;648743,953702564;3;3
Luma apiculata;648721,156759882;1;1
Inga lentiscifolia;648663,866047862;12;4
Inga lineata;647750,21092574;2;1
Chamaecrista paniculata;646822,378969872;1;1
Diospyros lissocarpoides;640400,160732541;3;3
Cassia swartzioides;637839,420936492;1;1
Ficus vittata;637839,420936492;1;1
Strychnos cogens;634680,339921245;1;1
Miconia albicans;633932,840362006;2;2
Rauvolfia polyphylla;632911,566990488;2;2
Byrsonima coccolobifolia;632865,401299614;4;2
Coussarea capitata;632587,873235438;1;1
Browningia altissima;632157,36490291;1;1
Cordia saccellia;632157,36490291;1;1
Praecereus euchlorus;632157,36490291;1;1
Rhodostemonodaphne synandra;630122,124896521;3;2
Eperua glabra;630085,07587585;1;1
Coussarea cephaeloides;629079,735793879;9;4
Randia hondensis;627769,123946056;2;2
Priogymnanthus hasslerianus;625963,238836204;2;1
Abarema levelii;623054,396996951;2;1
Joosia dichotoma;621611,478414451;1;1
Nectandra sanguinea;621611,478414451;1;1
Ocotea sulcata;621611,478414451;1;1
Couepia reflexa;617567,3386962;2;1
Henriettea seemannii;617025,187512137;2;1
Ladenbergia lambertiana;617025,187512137;2;1
Naucleopsis inaequalis;616812,853038519;1;1
Dacryodes granatensis;616380,129005951;1;1
Hyperbaena leptobotryosa;616380,129005951;1;1
Miconia phaeochaeta;616380,129005951;1;1
Moquilea cariae;613809,268020268;4;2
Piptadenia adiantoides;612050,649201311;2;2
Ocotea sandwithii;605766,5278957;5;4
Diplokeleba floribunda;604628,507206783;1;1
Rhodostemonodaphne elephantopus;603699,804647093;4;4
Lacunaria oppositifolia;603554,838484892;4;3
Amanoa congesta;603263,619795992;9;5
Diospyros ekodul;602278,98394723;4;4
Ouratea leblondii;601975,87632432;2;1
Allophylus robustus;601868,393251508;4;4
Sterculia corrugata;601520,703168414;4;1
Ocotea adenotrachelium;600087,262111945;2;2
Marila pluricostata;596063,517935761;25;3
Andira legalis;593979,375126774;5;3
Ocotea hirtostyla;592194,341174473;4;3
Parkia paraensis;590286,863603361;4;2
Caraipa duckeana;585272,591445179;1;1
Palicourea oblonga;584159,404645776;2;1
Psychotria anceps;579321,86027386;3;2
Ficus adhatodifolia;578697,54418978;3;3
Dacryodes glabra;578229,469628925;1;1
Miconia eugenioides;578229,469628925;1;1
Potalia amara;578229,469628925;1;1
Miconia cazaletii;577350,646691098;3;2
Virola dixonii;576604,225551388;24;2
Myrcia neesiana;575395,488337752;1;1
Xylopia surinamensis;573839,095356547;8;6
Ormosia stipularis;572096,115315442;4;3
Carpotroche grandiflora;570486,756775405;1;1
Chamaecrista hymenaeifolia;570486,756775405;1;1
Dimorphandra unijuga;570486,756775405;1;1
Graffenrieda rupestris;570486,756775405;1;1
Mollinedia repanda;567473,309924101;2;2
Archytaea triflora;566573,159092001;1;1
Lacmellea microcarpa;566573,159092001;1;1
Miconia quadrialata;566216,388379687;2;1
Piper laevigatum;564768,54038901;2;2
Rudgea amazonica;564207,583842964;1;1
Swartzia duckei;564207,583842964;1;1
Licania marleneae;564203,813085379;1;1
Attalea tessmannii;560458,629199358;1;1
Inga laxiflora;559420,774945793;1;1
Faramea axillaris;553890,505556516;1;1
