"species";"population";"N.ind";"N.plots";"pop.sd"
"Virola_minutiflora";5465787,8627766;9;8;1955475,6654642
"Catostemma_albuquerquei";5461195,050568;18;13;1739638,81890681
"Stephanopodium_peruvianum";5460347,3326442;22;7;2644045,31694581
"Ouratea_polyantha";5457728,0972098;7;5;2539523,04285719
"Calyptranthes_maxima";5436853,0705012;16;11;2030088,82523061
"Aphandra_natalia";5436782,068522;4;2;3389787,37665895
"Vitex_gigantea";5430104,8469398;10;3;3502657,07003052
"Naucleopsis_guianensis";5427035,47662;26;17;1579820,45529714
"Tachigali_eriopetala";5418981,9811;17;3;3911751,73415151
"Warszewiczia_cordata";5416984,17483201;14;10;1919701,24580265
"Machaerium_robiniifolium";5403184,3621604;10;5;2711282,23873861
"Sloanea_parvifructa";5400421,8366512;7;3;4155068,61128044
"Talisia_firma";5392086,2834398;8;7;2516829,77202779
"Calliandra_trinervia";5388095,813134;18;11;1662653,34212402
"Schistostemon_retusum";5383161,4011362;6;3;4666377,7974394
"Miconia_serialis";5376270,9125966;19;7;2707149,73419856
"Licania_irwinii";5371456,1083426;44;5;3160618,70596732
"Coussapoa_villosa";5354531,0914342;19;14;1826860,38703208
"Ormosia_grandiflora";5352354,4284066;10;10;1931057,71287309
"Ilex_guayusa";5352327,0620218;5;4;2683484,86372234
"Vantanea_tuberculata";5348565,5140464;7;5;3221358,22895069
"Enterolobium_cyclocarpum";5340646,10282;17;13;1580760,41549717
"Ladenbergia_muzonensis";5337818,037546;8;1;5327983,10668161
"Eugenia_nesiotica";5325819,55728181;10;4;2465998,5410935
"Ephedranthus_pisocarpus";5309057,25805601;7;2;3790657,0086549
"Guarea_carapoides";5306923,723946;10;3;2878524,73835133
"Aldina_discolor";5301761,78941;3;1;4519368,14164376
"Trema_integerrima";5283744,0455238;8;6;2798770,61371184
"Tabernaemontana_catharinensis";5277945,9170254;6;3;3177368,50817987
"Himatanthus_revolutus";5275559,444728;15;13;1413725,90203197
"Schistostemon_oblongifolium";5273079,853602;6;3;3608290,63812202
"Erythroxylum_mucronatum";5262718,733346;8;7;1988940,26509097
"Xylosma_intermedia";5257695,479058;22;19;1304628,98983976
"Myrcia_graciliflora";5255877,97145221;10;4;3422107,62012993
"Anaxagorea_brachycarpa";5253945,9191998;3;2;4477626,210813
"Inga_cordistipula";5252514,316502;6;1;4549380,47367472
"Matisia_lomensis";5241467,026182;22;11;1903731,0366557
"Annona_leptopetala";5234240,771184;2;1;5381907,12643551
"Wettinia_augusta";5222885,8424076;15;9;1755671,03194046
"Hirtella_bullata";5208856,192353;12;5;2574202,75698666
"Guatteria_intermedia";5208273,3228364;9;6;1896695,81651604
"Guarea_caulobotrys";5199042,0944586;7;4;2771172,59820504
"Inga_plumifera";5191189,1168778;5;3;3567041,52528113
"Guatteria_anteridifera";5171971,324866;18;3;3673898,01662428
"Dipteryx_rosea";5171515,486512;4;2;3725367,56951425
"Aniba_megaphylla";5169026,4391274;9;6;2119744,95391598
"Dodecastigma_amazonicum";5162018,9824458;12;5;2735393,31736453
"Abarema_longipedunculata";5153335,989356;3;2;3679655,59564393
"Humiriastrum_subcrenatum";5147829,12712401;37;21;1500975,75079003
"Pouteria_juruana";5144911,1967086;20;5;2573831,66333521
"Pseudoxandra_obscurinervis";5136482,3347948;14;9;1959614,93286949
"Duguetia_decurrens";5135004,106094;26;1;4923409,83565585
"Calycolpus_revolutus";5133211,0927608;39;7;2564155,81401507
"Ophiocaryon_klugii";5131759,459558;6;3;3048089,47320449
"Vochysia_braceliniae";5129973,2629712;13;10;1612121,89747279
"Abarema_microcalyx";5128142,1796384;11;8;2446835,28421455
"Eschweilera_rionegrense";5126470,841266;4;1;4995503,53296027
"Annona_dolichophylla";5121498,1817524;10;7;2167281,67937638
"Ouratea_chiribiquetensis";5099231,1895932;5;3;3362336,12474767
"Inga_venusta";5078021,851336;6;1;4773590,77563505
"Pachira_dolichocalyx";5068976,320858;43;11;1970901,17177854
"Cordia_silvestris";5061479,6487954;8;5;2352678,59516764
"Lacistema_nena";5056951,6962564;20;13;1794914,23603086
"Senegalia_alemquerensis";5050934,3037688;6;3;2918117,69908177
"Schistostemon_reticulatum";5049363,77397;7;2;3387503,16107878
"Lissocarpa_stenocarpa";5036430,922476;8;4;2662608,38143183
"Sterculia_rugosa";5027116,6658934;28;7;2289232,45362794
"Pouteria_resinosa";5026708,643222;19;12;1536848,37996557
"Campnosperma_gummiferum";5026549,18003;5;1;5015051,07272354
"Miconia_biglandulosa";5025985,3229676;7;5;2589047,78649689
"Dendropanax_neblinae";5018220,610142;5;2;3345226,94858269
"Vochysia_floribunda";5013788,193226;10;2;3391432,77580579
"Ficus_crocata";5012075,66794321;10;6;2961588,19565647
"Cynophalla_amplissima";5006646,7944166;12;8;2103001,84229786
"Ilex_jenmanii";5003575,679492;5;1;4709702,71989428
"Pouteria_ucuqui";4994668,169509;7;6;2533763,78767839
"Lueheopsis_althaeiflora";4986349,049714;10;8;1944278,13394125
"Pleurothyrium_cuneifolium";4979480,67188;14;12;1875900,02036597
"Cecropia_insignis";4977155,708234;5;1;4838452,35886681
"Aiphanes_ulei";4972928,733156;14;1;4697142,73584745
"Cynophalla_hastata";4971024,949924;6;2;3350622,66117277
"Diospyros_nanay";4968065,148733;4;3;3625624,34376129
"Rhodostemonodaphne_crenaticupula";4950292,6000926;6;4;2769674,64027605
"Mezilaurus_opaca";4945091,8292066;8;7;2154676,08011987
"Trichilia_elsae";4932566,53126041;18;10;1956557,56227138
"Klarobelia_napoensis";4927828,1989022;18;10;1719267,52714447
"Endlicheria_mishuyacensis";4919501,1952278;12;6;2502598,48348331
"Stachyarrhena_acuminata";4916610,4735194;21;8;1865366,95264735
"Schoepfia_lucida";4907026,1503966;10;7;2213692,69386554
"Miconia_hypoleuca";4899597,5943532;19;10;2160779,38628476
"Chrysochlamys_bracteolata";4898601,1279686;15;6;2092846,53206978
"Sorocea_sprucei";4884067,2078182;6;4;2457696,55480152
"Monteverdia_oblongata";4871285,98933;25;15;1306505,03715436
"Mabea_angustifolia";4868439,290662;9;3;2785242,35654866
"Duguetia_sancticaroli";4866057,162504;4;2;3228836,90793591
"Chimarrhis_microcarpa";4862136,229353;18;3;3739374,68639674
"Annona_symphyocarpa";4853008,4367512;13;3;3130296,95877929
"Cecropia_litoralis";4828733,77452;8;3;2972334,60250266
"Zanthoxylum_paulae";4826166,45389981;8;5;2412671,55522976
"Zollernia_grandifolia";4818733,41809;1;1;4380596,27116835
"Chelyocarpus_ulei";4814712,5536506;21;5;2165536,43234098
"Hirtella_fasciculata";4806435,6525756;11;7;2213331,94708759
"Cassia_cowanii";4806073,4652844;15;10;1988199,40830021
"Miconia_traillii";4804968,3552914;6;4;2617736,19014213
"Mouriri_dimorphandra";4796595,551666;12;10;1757458,46296229
"Vochysia_diversa";4795893,1128586;3;2;3370864,45470862
"Macrolobium_guianense";4785047,793045;36;2;4268221,25133478
"Guatteria_meliodora";4782560,619278;10;8;1727862,39659383
"Alseis_peruviana";4781589,975726;2;1;4587511,93138554
"Quararibea_spatulata";4765056,138912;21;14;1362628,32942028
"Matayba_macrocarpa";4759209,2790182;11;9;1715800,4205589
"Henriettea_maroniensis";4747567,8703374;20;6;2049068,83164789
"Calyptranthes_paniculata";4734210,4431004;17;12;1653108,01875403
"Tovomita_gazelii";4729390,5025534;43;15;2428637,06961802
"Phyllanthus_attenuatus";4728228,3030944;11;4;2925621,96429931
"Machaerium_arboreum";4719798,1608686;8;4;2692018,12435465
"Cordia_chamissoniana";4718213,8125234;16;4;2944490,23321636
"Clusia_hoffmannseggiana";4712256,7656954;6;4;2448063,1620594
"Sapium_ciliatum";4700458,199172;17;11;1713354,28168059
"Stylogyne_ardisioides";4691925,415638;15;11;1526683,27901927
"Swartzia_pendula";4676953,003924;3;1;4308573,31140902
"Diplotropis_brasiliensis";4672096,8678606;7;5;2315728,5826067
"Parachimarrhis_breviloba";4662010,098934;10;1;4418304,8795199
"Aiouea_longipetiolata";4652618,8213958;9;4;2785452,23509542
"Talisia_acutifolia";4647516,2390842;4;4;2220926,22766777
"Neocalyptrocalyx_maroniensis";4644604,559888;28;17;2261033,44492151
"Talisia_praealta";4642383,013328;27;21;1154561,40758691
"Licania_cuyabenensis";4632984,86020321;15;6;2677626,54045377
"Schefflera_umbrosa";4625358,19109;2;2;3279324,05775208
"Pentagonia_macrophylla";4614831,7890658;21;11;1850939,01666184
"Miconia_multispicata";4614001,2929906;10;8;2699433,1798463
"Pourouma_napoensis";4613880,5265002;16;9;1682343,14534536
"Leptobalanus_humilis";4613685,7700958;8;2;4086835,64423177
"Beilschmiedia_pendula";4603142,279552;14;10;1845614,0369887
"Caraipa_odorata";4600051,3221114;4;2;3386651,16401661
"Calycorectes_bergii";4599847,898232;5;1;3962359,15123692
"Ocotea_notata";4595609,48865;3;1;4373832,9637648
"Myrcia_eximia";4594928,6232162;8;7;1863348,30256987
"Mouriri_sideroxylon";4591836,8576012;9;2;3805350,82433546
"Ouratea_candollei";4587426,1847408;15;3;3524447,03207395
"Swartzia_auriculata";4582748,918928;7;2;2870438,33748587
"Faramea_parvibractea";4580724,906826;14;2;3384915,4551027
"Mezilaurus_campaucola";4576732,11426;6;2;2676037,93429954
"Ficus_amazonica";4560044,459794;11;10;1695815,51883315
"Cordia_mexiana";4543900,3268838;12;8;1631553,42575717
"Qualea_cyanea";4541270,0722106;8;3;2994099,4403949
"Coccoloba_acuminata";4539780,398048;2;1;4566400,76760067
"Diospyros_sericea";4528232,5608474;15;9;1782823,48134274
"Guatteria_maypurensis";4525369,3509352;11;4;2429326,74865591
"Urera_baccifera";4523901,369134;6;5;2785092,29674517
"Guapira_noxia";4510870,41840146;9;5;2788366,40717767
"Chrysochlamys_weberbaueri";4489332,922493;8;5;2312522,60194346
"Bertiera_guianensis";4489062,4490516;4;4;2262297,96967702
"Gloeospermum_longifolium";4486111,80526121;7;3;3061019,44453581
"Coccoloba_dugandiana";4475144,3891726;5;2;3174774,90849972
"Erythroxylum_amazonicum";4475139,2339336;6;4;2652473,38971821
"Rauvolfia_praecox";4466639,881478;16;12;1327247,42040649
"Swartzia_apetala";4465825,9484012;12;8;2006807,48125505
"Nectandra_lineatifolia";4448367,269518;11;4;2246888,63560128
"Myrcia_sylvatica";4435121,1919198;10;5;2405966,53815223
"Guatteria_trichocarpa";4432346,30386;5;3;2815274,54021479
"Aiouea_piauhyensis";4420224,30471;4;2;3002217,42717402
"Copaifera_martii";4415808,8187844;7;3;2911515,15658921
"Froesia_diffusa";4411457,0569878;9;7;1628984,4987928
"Coussarea_revoluta";4411251,7674756;6;6;2249290,67416802
"Elaeagia_maguirei";4406541,399652;3;2;2826306,87117065
"Caraipa_parvielliptica";4405647,207806;7;1;4248410,74215741
"Remijia_amazonica";4404913,2711426;19;4;2387721,09429028
"Ficus_malacocarpa";4400636,686248;2;2;3036682,49946795
"Eugenia_polystachya";4386258,9940836;10;9;1800733,65806317
"Mouriri_trunciflora";4386150,349906;8;4;2680836,69719299
"Sloanea_duckei";4384814,4879794;4;3;2351411,79229899
"Dictyocaryum_ptarianum";4369583,4245566;4;2;3208323,8266142
"Eugenia_dittocrepis";4368690,5349166;8;6;1928973,11304774
"Inga_stipulacea";4367946,5217948;7;7;2142384,61779383
"Swartzia_trianae";4359401,0980114;8;3;2217525,52666158
"Tovomita_guianensis";4358751,4304214;8;4;2610653,01422994
"Klarobelia_candida";4337404,7624842;12;9;1658977,53914998
"Myrcia_decorticans";4335295,0196952;32;14;1327309,79886749
"Ouratea_scottii";4322294,767656;14;4;2770645,85854215
"Handroanthus_chrysanthus";4320051,7988918;7;4;2501950,66903075
"Chomelia_pohliana";4317237,001398;6;3;2374903,23443929
"Centrolobium_paraense";4311666,4818196;10;4;3246839,35348519
"Antrocaryon_amazonicum";4311216,7691772;7;5;1935288,03708598
"Casearia_duckeana";4310117,593065;10;9;1474596,6124965
"Cestrum_schlechtendalii";4300483,8129294;16;11;1597944,67481779
"Psychotria_carthagenensis";4297558,430291;20;9;1453576,97295689
"Guarea_guentheri";4293410,3610946;14;12;1644912,59312205
"Coccoloba_charitostachya";4292316,687116;3;2;3048959,95482256
"Aspidosperma_tambopatense";4290422,4856982;17;6;1958715,64460238
"Inga_vera";4288368,3464676;10;7;1986487,32041311
"Dacryodes_trinitensis";4281071,55996;4;2;2157430,14552377
"Diospyros_cauligera";4263026,264876;2;2;2772620,61514227
"Acioa_schultesii";4258829,766862;4;2;2749291,73509507
"Ocotea_fragrantissima";4243780,836704;3;1;3664921,72673032
"Hirtella_tocantina";4239730,3273156;13;2;3106597,17141213
"Quiina_longifolia";4233286,343746;2;1;3828931,01487173
"Matayba_peruviana";4231473,5106686;16;8;1754802,73748674
"Cordia_ripicola";4227494,8272604;10;6;1825490,29274454
"Licania_rufescens";4212765,5265564;13;9;1943896,37893586
"Tovomita_gracilipes";4210438,482696;4;4;2273709,68565739
"Ficus_cremersii";4207118,623027;5;4;2870700,42207666
"Dimorphandra_multiflora";4199219,2734132;16;13;1267720,26878447
"Guapira_hirsuta";4191772,8877516;5;4;1859502,68534558
"Coussarea_klugii";4189384,027282;14;5;2998223,2822177
"Ptychopetalum_uncinatum";4186585,0251066;10;6;2002575,90269583
"Swartzia_vaupesiana";4172143,7649006;10;6;1804909,36954651
"Carpotroche_amazonica";4168038,6752134;5;3;2501021,42736334
"Chaunochiton_loranthoides";4162125,3187318;12;2;3394613,24843981
"Qualea_gracilior";4151534,135452;3;3;2251482,76351469
"Endlicheria_multiflora";4138634,4005246;7;3;2524660,36828506
"Inga_bullatorugosa";4137149,5194194;4;3;1873220,1715512
"Cupania_rubiginosa";4129771,901488;28;17;1138320,51361751
"Poraqueiba_paraensis";4116275,3100702;4;3;2335180,68921127
"Xylopia_excellens";4115664,5089188;13;5;2181191,70496412
"Pradosia_granulosa";4114119,6265778;5;4;2072072,98402888
"Hippotis_mollis";4109414,94732;19;2;2898871,36125503
"Myrcia_obumbrans";4106667,5303822;6;5;1944900,60276452
"Vochysia_schomburgkii";4102573,34517;16;1;3834298,51770886
"Cordia_fulva";4092211,480139;5;3;2449448,5101032
"Carapa_vasquezii";4091703,07756;4;1;4115559,35929459
"Pachira_duckei";4089653,2491294;7;7;1628829,55503235
"Ficus_obtusifolia";4081933,087156;8;4;2277114,65716695
"Klarobelia_inundata";4076028,0240236;3;3;2181304,07854942
"Mouriri_francavillana";4064476,62341961;8;7;1794184,72145805
"Tapura_peruviana";4050399,986639;10;6;1762798,12715105
"Votomita_guianensis";4036975,864421;25;7;1977355,00357831
"Terminalia_pulcherrima";4036455,435327;6;5;2110592,38554474
"Inga_dwyeri";4035100,9765112;4;3;2252625,11991705
"Ilex_umbellata";4032001,191892;21;1;3860728,7615465
"Casearia_singularis";4031167,5992131;7;6;2084962,24943767
"Tovomita_carinata";4031162,3241192;4;2;3043355,69430272
"Rinorea_ovalifolia";4029981,973388;5;1;3550253,88899742
"Byrsonima_concinna";4029964,029495;6;4;2099743,64175262
"Ruizterania_esmeraldae";4021498,345811;6;3;2213413,6338883
"Phyllanthus_juglandifolius";4017029,5102572;6;6;1699893,80230788
"Swartzia_gracilis";4011795,3872094;7;5;1825526,90351823
"Himatanthus_tarapotensis";4010249,3510996;6;3;2373608,59704395
"Ouratea_guianensis";4002018,26233758;13;8;1954746,27429119
"Gloeospermum_sphaerocarpum";3992058,1688336;6;5;1904486,97896798
"Hirtella_magnifolia";3983110,4317528;8;7;1531296,55731797
"Zygia_inundata";3977442,8673566;18;2;2693375,87303528
"Annona_mucosa";3965462,7070012;11;7;1546527,89153124
"Machaerium_leucopterum";3962064,241714;5;2;3287774,22645946
"Pouteria_pentamera";3949548,8708314;15;9;1462985,06226166
"Thyrsodium_bolivianum";3929537,964195;7;5;2321105,6865095
"Lecythis_congestiflora";3925631,6187788;35;10;1997365,118453
"Pouteria_benai";3918106,7687218;24;10;1684584,93760961
"Handroanthus_chrysotrichus";3913320,90639999;29;1;3644438,11033035
"Ocotea_cuneifolia";3910262,834095;8;5;1972794,14781131
"Guatteria_ferruginea";3908633,2693268;3;2;2799823,13985526
"Myrcia_bracteata";3907561,494271;7;6;1872429,70041471
"Vismia_pozuzoensis";3896983,47566488;7;6;1912545,36777528
"Hebepetalum_roraimense";3891182,08059;14;1;3761278,42207487
"Miconia_ternatifolia";3885342,9226128;7;2;2586022,66574207
"Annona_excellens";3885315,0424692;6;6;1627146,12655645
"Myrcia_minutiflora";3872907,08516;7;6;1876629,06206693
"Bactris_major";3871035,18881;91;1;3801587,7938614
"Erisma_gracile";3861936,9221076;10;7;1973104,3597256
"Stryphnodendron_porcatum";3861173,960443;12;10;1395103,62005575
"Albizia_decandra";3860904,0221578;7;4;2404724,69489063
"Tabebuia_stenocalyx";3855758,1931098;8;6;1504285,51093319
"Zygia_unifoliolata";3855420,1826866;7;4;2356529,80224313
"Calyptranthes_ruiziana";3848011,7260776;6;3;3023802,94796128
"Angostura_longiflora";3836420,9289126;6;2;3025613,08800255
"Diplotropis_triloba";3821624,9475468;11;10;1295997,12367149
"Blepharocalyx_eggersii";3815787,4490978;11;9;1317879,17713491
"Pachira_minor";3802932,9131712;4;2;2713252,02379122
"Ruprechtia_laxiflora";3795609,170683;9;5;2339241,2298065
"Gaulettia_cognata";3783610,4985208;9;4;2406325,41026741
"Dacryodes_kukachkana";3775546,9295064;5;3;2227363,66814842
"Pouteria_calistophylla";3770267,4085458;14;6;1860077,56685437
"Miconia_lamprophylla";3761282,341388;10;4;2126451,10289207
"Vitex_compressa";3757837,0735508;5;3;2320395,20886213
"Ficus_trigonata";3754415,252233;6;4;2535986,30906104
"Rauvolfia_paraensis";3743390,4777524;14;11;1409174,54734849
"Agonandra_peruviana";3736613,137273;10;10;1531183,45993755
"Mabea_subserrulata";3730859,294586;4;2;2435751,06525369
"Myrcia_fenestrata";3729668,782106;1;1;3491225,16130115
"Inga_nouragensis";3728810,174907;29;15;1440190,7845331
"Machaerium_hirtum";3722927,6252054;7;4;2110777,75947162
"Micropholis_sanctae-rosae";3721118,7980506;13;5;2060472,18983991
"Endlicheria_melinonii";3718466,8464158;16;14;1075807,64210728
"Apeiba_uittienii";3716537,93964;3;1;3560050,27178828
"Schistostemon_densiflorum";3713970,894832;15;1;3625375,47259889
"Vitex_polygama";3705991,0748786;9;4;1995091,44324641
"Terminalia_duckei";3698208,2909188;13;10;1241885,16613
"Brownea_cauliflora";3685491,929308;4;2;2460913,92992533
"Vitex_klugii";3681826,0325358;4;4;2035864,37083963
"Byrsonima_garcibarrigae";3678742,1552616;9;5;1633881,65959593
"Coussarea_platyphylla";3669789,9799486;11;6;1732373,97282248
"Lonchocarpus_nicou";3664784,2223804;7;3;2644286,71392582
"Mouriri_duckeanoides";3659345,0938716;9;7;1365557,60963376
"Copaifera_oblongifolia";3649388,585692;4;2;2212872,55353476
"Joannesia_heveoides";3647943,6941096;8;6;1599550,94492564
"Guatteria_stipitata";3647572,8512366;7;4;2055511,34878466
"Henriettea_lasiostylis";3645565,89194;4;1;3743733,75237997
"Byrsonima_macrostachya";3645164,6029942;5;4;2012101,91749139
"Byrsonima_altissima";3643453,7968514;15;10;1184584,26476301
"Aspidosperma_steinbachii";3639119,1359268;2;2;2752535,06759459
"Monteverdia_krukovii";3637245,228054;2;1;3336191,49303688
"Rhodostemonodaphne_negrensis";3632064,3951142;6;6;1597003,25655227
"Meliosma_vasquezii";3624703,4289876;11;9;1363730,82924997
"Ferdinandusa_speciosa";3620369,438068;2;2;2442874,04883254
"Cupania_americana";3618671,5065246;4;3;2215964,68354855
"Dimorphandra_coccinea";3599498,8586776;3;2;2947092,22737387
"Diospyros_longistyla";3591132,535014;4;2;2407982,16900136
"Swartzia_sprucei";3587973,1458598;5;4;2052103,01761326
"Pouteria_ericoides";3580917,3295632;13;10;1343168,19954115
"Cecropia_marginalis";3576598,7697222;5;4;1868088,39714119
"Caraipa_costata";3572762,1706462;18;2;3237400,71443903
"Inga_mitaraka";3572752,3395988;8;4;2383899,87656609
"Ormosia_arborea";3570592,2176156;6;3;1897954,85567163
"Calyptranthes_densiflora";3568603,0722792;8;6;1768970,22761631
"Phytelephas_seemannii";3564530,3637998;5;2;2851579,05147755
"Seguieria_macrophylla";3562496,1910292;5;2;2746939,057434
"Sohnreyia_excelsa";3562007,4781306;7;5;1652521,99464623
"Talisia_veraluciana";3559524,0691842;9;9;1230186,64958848
"Myrcia_inaequiloba";3550066,0309146;4;2;2641500,19667592
"Swartzia_guianensis";3546896,9700092;5;4;1944934,96017556
"Pleurothyrium_williamsii";3546825,3579896;12;5;2338998,78501018
"Erythroxylum_daphnites";3541195,2256496;6;3;2019078,16212884
"Ixora_killipii";3507191,1385912;5;5;1792914,86342048
"Moquilea_leucosepala";3506210,1984082;4;2;2628397,90305703
