species;population;N.ind;N.plots
Monteverdia ilicifolia;339123,166409203;3;1
Remijia hispida;2056239,52630455;3;3
Cybianthus venezuelanus;918287,362892283;1;1
Alibertia duckeana;196410,694905396;1;1
Campomanesia neriiflora;2214358,10879;3;3
Eugenia macrosperma;811902,52239926;1;1
Rauvolfia macrantha;479333,746831579;3;3
Faramea verticillata;394469,598308746;1;1
Nectandra bicolor;394469,598308746;1;1
Tabernaemontana coriacea;1099738,43338704;1;1
Phragmotheca amazonica;808672,387292226;2;2
Ocotea tomentosa;766749,701586536;1;1
Oreopanax capitatus;766749,701586536;1;1
Randia killipii;766749,701586536;1;1
Cassia swartzioides;637880,632766516;1;1
Ficus vittata;637880,632766516;1;1
Vismia ramuliflora;161885,426656277;1;1
Esenbeckia cowanii;1082013,13280457;3;3
Sextonia pubescens;937123,531624791;2;2
Diospyros martinii;754827,984541362;4;4
Miconia tschudyoides;665985,652396536;11;11
Persea jariensis;257366,905389173;2;2
Trichilia hispida;1692642,08298057;2;2
Clavija ornata;1619787,74582821;3;3
Platymiscium pubescens;1206632,37354728;3;3
Rhodostemonodaphne elephantopus;603776,109161233;4;4
Ficus broadwayi;157677,680725818;2;2
Tachigali multijuga;1792564,88964604;3;3
Talisia nervosa;952306,038718417;3;3
Dicymbe stipitata;504794,354569479;1;1
Palicourea roseocremea;177016,177435529;1;1
Couratari gloriosa;1722528,23361478;5;5
Picramnia guianensis;1024414,43567439;2;2
Annona haematantha;879293,719998217;2;2
Syzygium dyerianum;195096,107163052;1;1
Chamaecrista paniculata;647150,666975251;1;1
Machaerium brasiliense;163088,466513122;1;1
Aspidosperma steinbachii;1590684,2607602;2;2
Xylosma ciliatifolia;126644,413818933;1;1
Miconia plukenetii;99679,1054370138;1;1
Paypayrola hulkiana;99679,1054370138;1;1
Inga aria;1349490,93775562;5;4
Ixora pubescens;233682,343756221;2;2
Machaerium biovulatum;1589581,67193106;3;3
Miconia pulverulenta;785184,225858362;1;1
Ouratea leblondii;601917,637626574;2;1
Guatteria pannosa;345549,270038798;1;1
Eugenia spruceana;193189,6050813;1;1
Licaria camara;193189,6050813;1;1
Matayba laevigata;658193,191367569;7;7
Peltogyne paradoxa;404049,29011102;2;2
Eugenia mimus;251969,061994164;1;1
Licaria puchury-major;251969,061994164;1;1
Myrcia laruotteana;251969,061994164;1;1
Pachira nukakica;949121,413890592;2;1
Coccoloba paraensis;785367,655003424;2;2
Eriotheca loretensis;405879,870350836;1;1
Couepia krukovii;1452928,67675672;3;3
Eugenia tetrasticha;366762,767419233;2;2
Mollinedia tomentosa;327648,429185397;13;3
Esenbeckia pilocarpoides;1467311,69794037;2;2
Annona helosioides;1293685,90584183;6;6
Neea davidsei;1014153,44303211;3;3
Tabernaemontana grandiflora;1003962,30096656;3;3
Ocotea scalariformis;802335,601675438;15;5
Senegalia paraensis;767528,378458894;1;1
Faramea juruana;687072,765604081;2;2
Marila pluricostata;596106,224005121;25;3
Nectandra parviflora;526100,123415619;3;3
Alibertia sorbilis;931832,850360158;1;1
Licania velutina;774394,253784977;5;5
Hylenaea praecelsa;684315,025931622;1;1
Ouratea superba;684315,025931622;1;1
Molongum laxum;527689,981506992;2;1
Neoptychocarpus killipii;921089,325077364;3;3
Miconia pterocaulon;309910,047802091;2;2
Erythroxylum vasquezii;361111,291621081;1;1
Casearia prunifolia;1455684,21628812;4;4
Lonchocarpus macrophyllus;251658,764870707;1;1
Palicourea mansoana;166665,301422625;1;1
Byrsonima schunkei;1931838,2384124;1;1
Erythrina verna;841457,149652115;1;1
Ocotea diospyrifolia;780196,687470233;1;1
Palicourea amapaensis;780196,687470233;1;1
Pseudoxandra duckei;780196,687470233;1;1
Annona paludosa;213905,135841975;1;1
Guatteria venosa;114614,697510459;1;1
Miconia truncata;2735691,38404037;3;3
Licania vaupesiana;1533423,99390151;3;3
Cleidion amazonicum;1397488,68966367;2;2
Vochysia laurifolia;150289,248709559;1;1
Dulacia inopiflora;2268826,3360966;4;3
Beilschmiedia hexanthera;120210,804248574;1;1
Styrax pohlii;120210,804248574;1;1
Swartzia obscura;98151,4864160484;1;1
Theobroma canumanense;98151,4864160484;1;1
Miconia decurrens;1708494,99360419;20;9
Carpotroche longifolia;1335181,54667737;9;7
Pentagonia wurdackii;721548,906517174;14;3
Ouratea iquitosensis;394069,35956861;2;2
Guatteria scalarinervia;206219,228446409;1;1
Inga porcata;206219,228446409;1;1
Pausandra hirsuta;1274878,83013928;2;2
Eperua glabra;630057,921497198;1;1
Talisia japurensis;503177,430361848;1;1
Nectandra fulva;1490280,86995442;2;2
Attalea macrolepis;414715,081947953;1;1
Licania trigonioides;403583,331585833;1;1
Vochysia stafleui;387170,769679843;1;1
Hirtella araguariensis;314244,404601016;3;3
Faramea polytriadophora;117179,764999616;2;2
Terminalia nitidissima;1267530,61898935;2;2
Inga retinocarpa;473338,503516246;3;3
Cordia kingstoniana;2223784,112666;13;7
Dichapetalum rugosum;1197119,34050038;2;2
Ficus christianii;945156,793523481;1;1
Terminalia lucida;521303,7141931;2;2
Staminodianthus racemosus;390069,460718957;6;5
Neoptychocarpus apodanthus;349047,509711833;2;2
Cybianthus subspicatus;177368,268009484;1;1
Licania hoehnei;177368,268009484;1;1
Miconia ciliata;177368,268009484;1;1
Pentascyphus thyrsiflorus;119337,765508444;1;1
Ficus maroniensis;82054,5035246439;1;1
Phytelephas macrocarpa;2610650,04985328;3;3
Leretia cordata;2223086,71343673;2;2
Cedrela nebulosa;1488583,83829158;1;1
Trischidium alternum;1488583,83829158;1;1
Vochysia majuscula;1488583,83829158;1;1
Eschweilera longipedicellata;112034,455752817;1;1
Guatteria odorata;345020,817598222;1;1
Eugenia wullschlaegeliana;310629,690013584;2;2
Eugenia galalonensis;304807,891383138;2;2
Miconia abbreviata;708845,086218832;5;5
Faramea spathacea;178585,034956558;1;1
Marlierea ferruginea;648674,518657435;3;3
Tabernaemontana lorifera;345876,579517873;1;1
Diospyros brasiliensis;1374229,35185116;1;1
Sterculia pendula;171679,241702349;1;1
Croton hostmannii;355609,607498018;1;1
Agouticarpa velutina;238853,615856765;1;1
Nectandra matthewsii;238853,615856765;1;1
Ocotea ovalifolia;238853,615856765;1;1
Miconia prancei;744410,286992923;2;2
Sloanea davidsei;452373,665922008;1;1
Williamodendron spectabile;255794,169808298;2;2
Endlicheria gracilis;464258,60039261;3;3
Rosenbergiodendron longiflorum;383221,696381919;2;2
Prunus vana;1406170,95597836;6;6
Duguetia tessmannii;369753,845011151;1;1
Ocotea amplissima;369753,845011151;1;1
Condaminea corymbosa;344413,329100429;1;1
Siparuna macrotepala;152084,888288035;3;2
Cybianthus longifolius;142916,769740518;1;1
Rudgea panurensis;142916,769740518;1;1
Ficus aripuanensis;661448,190050642;2;2
Matisia lecythicarpa;353239,223836066;1;1
Cryptocarya guianensis;318142,191495697;1;1
Ryania spruceana;186284,671987176;1;1
Coussapoa sprucei;1023303,40561612;1;1
Byrsonima rodriguesii;228566,460372031;3;3
Marlierea cuprea;221265,489951129;1;1
Solanum lepidotum;144610,359764862;1;1
Casearia mollis;1454207,66773656;4;4
Piper bellidifolium;150379,465506344;1;1
Micropholis grandiflora;943181,093221394;1;1
Alseis pickelii;915225,407158218;1;1
Recordoxylon stenopetalum;829588,570931512;3;3
Calliandra purpurea;364559,582360692;3;3
Matayba adenanthera;1796808,09476164;6;6
Qualea gracilior;1617752,27572273;3;3
Amaioua contracta;184754,19994695;1;1
Maprounea brasiliensis;184754,19994695;1;1
Xylopia parvifolia;184754,19994695;1;1
Tachigali subvelutina;2188211,84172867;1;1
Ocotea diffusa;519019,092818232;2;2
Scyphonychium multiflorum;207245,428622514;2;2
Calycorectes guyanensis;162860,745871005;1;1
Swartzia aptera;162860,745871005;1;1
Quararibea bilobata;146689,896760283;32;1
Dimorphandra cuprea;969729,436109778;2;2
Cybianthus laurifolius;669963,763517296;1;1
Eschweilera sessilis;669963,763517296;1;1
Heterostemon impar;669963,763517296;1;1
Diospyros ekodul;602285,253975983;4;4
Chione venosa;261059,686630417;2;2
Clavija procera;247234,814082869;3;3
Senna trolliiflora;139497,080594679;1;1
Trichilia obovata;139497,080594679;1;1
Sambucus nigra;2030686,53636667;2;2
Brunfelsia grandiflora;716337,136023276;1;1
Mollinedia lanceolata;716337,136023276;1;1
Aldina macrophylla;869167,657788755;1;1
Cybianthus vasquezii;353380,937974554;1;1
Clusia obovata;1061053,69545574;1;1
Ecclinusa parviflora;513514,855326947;1;1
Ficus velutina;513514,855326947;1;1
Machaerium latialatum;513514,855326947;1;1
Coussapoa parvifolia;921947,940862407;2;2
Prockia crucis;377448,860622159;2;2
Luehea seemannii;448079,873656881;1;1
Siparuna thecaphora;352536,307441077;2;2
Annona williamsii;229091,337993055;1;1
Duguetia latifolia;1876082,19812412;4;4
Chrysophyllum oliviforme;980662,522981281;2;2
Aniba bracteata;507746,885884391;1;1
Elaeagia utilis;507746,885884391;1;1
Nectandra reflexa;507746,885884391;1;1
Sohnreyia terminalioides;487949,162658341;2;2
Schizocalyx obovatus;411874,38684493;2;2
Siparuna aspera;341656,921475168;1;1
Zanthoxylum panamense;232900,524897072;2;2
Annona centrantha;339353,102772481;2;2
Elizabetha bicolor;307307,276016258;2;2
Alchornea scandens;187850,131122201;1;1
Sterigmapetalum exappendiculatum;1209531,23194729;3;3
Euplassa occidentalis;411878,467954908;4;3
Bunchosia hookeriana;223225,608689565;1;1
Ficus ursina;1128736,43985107;4;4
Ruagea insignis;420697,150609815;5;4
Allophylus strictus;1263684,6216971;1;1
Randia hondensis;627764,981590032;2;2
Rauvolfia andina;433778,45032922;3;3
Campomanesia speciosa;329359,52259368;1;1
Allophylus mollis;291279,315719022;2;2
Machaerium subrhombiforme;149116,918104928;1;1
Parapiptadenia rigida;123444,969448022;1;1
Connarus fasciculatus;2658104,31593601;5;5
Vismia bemerguii;1484826,13282789;12;4
Lacunaria umbonata;1384170,64606215;1;1
Solanum asperum;677435,300709639;1;1
Attalea tessmannii;560499,000611892;1;1
Guatteria pittieri;335895,849111239;1;1
Faramea eurycarpa;68195,0853031542;1;1
Piper longicaudatum;68195,0853031542;1;1
Ormosia schunkei;447284,787482425;1;1
Terminalia yapacana;447284,787482425;1;1
Inga calantha;415636,866240257;2;2
Eugenia atroracemosa;350830,123403469;1;1
Eugenia chartacea;229104,732670362;3;3
Couepia cidiana;1561612,46393639;1;1
Myrcia fenzliana;1414022,88411932;1;1
Cheiloclinium belizense;360520,76665095;1;1
Clusia platystigma;134932,267475752;1;1
Ouratea cerebroidea;134932,267475752;1;1
Ilex amplifolia;283108,758405358;1;1
Mouriri floribunda;931798,974421346;2;2
Inga laxiflora;561281,769664492;1;1
Coussapoa tessmannii;950425,363509988;2;2
Dahlstedtia muehlbergiana;944574,673961357;1;1
Manilkara subsericea;944574,673961357;1;1
Mouriri gleasoniana;944574,673961357;1;1
Vataireopsis araroba;944574,673961357;1;1
Bellucia klugii;365160,228073739;1;1
Psychotria pichisensis;1161322,67019187;3;3
Zinowiewia australis;914703,270959727;2;2
Schoenobiblus peruvianus;1919306,96428239;4;4
Ficus schippii;672958,737824772;4;4
Eugenia yasuniana;316367,938115486;3;3
Cordia ecalyculata;137970,001951442;2;2
Simira tinctoria;532123,89983331;1;1
Schoenobiblus ellipticus;1040597,20031425;3;3
Hirtella macrosepala;496255,328552733;2;2
Ficus trapezicola;361010,565958693;1;1
Myrcia mollis;218839,66411631;1;1
Carapa grandiflora;1279008,93280328;1;1
Cordiera longicaudata;2478448,04470619;6;6
Dendropanax macrophyllus;915450,301980468;3;3
Pleurothyrium glabrifolium;520516,826387344;17;3
Helicteres brevispira;251578,702136808;1;1
Guettarda aromatica;251331,616356048;1;1
Vitex excelsa;251331,616356048;1;1
Erythroxylum divaricatum;205136,53804882;1;1
Byrsonima cowanii;202166,762559774;1;1
Senna leandrii;202166,762559774;1;1
Ixora yavitensis;709804,312801073;2;2
Citronella melliodora;337366,055212987;1;1
Miconia caquetana;337366,055212987;1;1
Neosprucea rimachii;337366,055212987;1;1
Solanum kioniotrichum;337366,055212987;1;1
Hortia excelsa;161903,975967133;1;1
Miconia urceolata;905776,000835354;1;1
Castilla elastica;322014,587032176;2;2
Macbrideina peruviana;314968,483390182;1;1
Vismia lateriflora;960349,135695489;3;3
Cestrum fulvescens;216538,568236623;1;1
Stryphnodendron flammatum;1992283,50012134;3;3
Eumachia deinocalyx;979854,399498274;2;2
Clusiella axillaris;880250,070786912;1;1
Dipteryx lacunifera;1620015,84234619;1;1
Ormosia smithii;1620015,84234619;1;1
Macrolobium urupaense;539352,640455941;3;2
Inga tocacheana;393392,991225239;3;3
Miconia spennerostachya;355050,439893114;1;1
Inga aliena;64598,8128089252;1;1
Licaria exserta;64598,8128089252;1;1
Palicourea flaviflora;64598,8128089252;1;1
Parathesis amazonica;64598,8128089252;1;1
Joosia dichotoma;621603,540661267;1;1
Nectandra sanguinea;621603,540661267;1;1
Ocotea sulcata;621603,540661267;1;1
Inga longipes;343703,799122075;1;1
Podocarpus sellowii;731816,24874006;1;1
Euterpe edulis;338245,843774476;1;1
Erythroxylum ligustrinum;215555,795698972;2;2
Qualea moriboomii;135441,858031962;1;1
Beilschmiedia sulcata;1065178,21450178;1;1
Archytaea triflora;566529,003559727;1;1
Lacmellea microcarpa;566529,003559727;1;1
Protium minutiflorum;353092,472949354;1;1
Astrocaryum urostachys;126831,088609367;1;1
Eugenia oerstediana;126831,088609367;1;1
Dacryodes granatensis;616372,282507399;1;1
Hyperbaena leptobotryosa;616372,282507399;1;1
Miconia phaeochaeta;616372,282507399;1;1
Alibertia latifolia;283880,76444407;2;2
Cordia spinescens;350354,884557656;1;1
Clusia haughtii;1037328,34870923;1;1
Helicostylis tovarensis;1037328,34870923;1;1
Hirtella caduca;1037328,34870923;1;1
Mouriri longifolia;355380,050337317;1;1
Eugenia producta;308596,601061898;1;1
Qualea impexa;308596,601061898;1;1
Ouratea kananariensis;379053,570495476;2;1
Sterculia stipulifera;475723,776956553;1;1
Macrosamanea amplissima;427172,630997211;1;1
Hirtella conduplicata;144378,448342768;2;2
Solanum circinatum;347478,195323406;1;1
Alibertia pilosa;856408,783108951;2;2
Ocotea adenotrachelium;600004,62069934;2;2
Faramea axillaris;553908,213994028;1;1
Coussarea hydrangeifolia;475911,948568644;3;3
Conceveiba hostmannii;188281,730609574;1;1
Tovomita tenuiflora;916313,800928551;3;3
Pouteria collina;70217,4653697618;1;1
Miconia sellowiana;219730,63163333;1;1
Schoepfia tepuiensis;219730,63163333;1;1
Posoqueria maxima;95708,7879765413;1;1
Vismia minutiflora;819208,039315453;1;1
Clusia nigrolineata;991373,752156142;2;2
Faramea berryi;793866,316623048;1;1
Muellera campestris;179701,120698367;1;1
Couepia rankiniae;69731,8082587576;1;1
Syzygium grande;69731,8082587576;1;1
Rourea camptoneura;323077,376213475;1;1
Coussarea granvillei;39011,2457551414;1;1
Palicourea stenostachya;348658,306749121;1;1
Andira cujabensis;39799,3643138478;1;1
Annona coriacea;39799,3643138478;1;1
Ouratea spectabilis;39799,3643138478;1;1
Talisia pachycarpa;1059335,23644078;2;2
Vochysia spathiphylla;965795,267493242;1;1
Terminalia pallidovirens;474231,386893458;2;2
Browneopsis disepala;323900,420532225;1;1
Carapichea adinantha;323900,420532225;1;1
Salacia solimoesensis;323900,420532225;1;1
Solanum occultum;323900,420532225;1;1
Tetrameranthus umbellatus;323900,420532225;1;1
Miconia woytkowskii;450376,319590955;2;1
Piper laevigatum;564786,511943521;2;2
Inga interrupta;318167,11271138;1;1
Mollinedia liesneri;318167,11271138;1;1
Calyptranthes lepida;173582,871557205;1;1
Cybianthus microbotrys;173582,871557205;1;1
Licaria subbullata;173582,871557205;1;1
Ocotea discrepens;173582,871557205;1;1
Stylogyne micrantha;704399,171300072;1;1
Varronia buddleoides;704399,171300072;1;1
Chrysophyllum parvulum;298405,458996352;1;1
Ouratea ferruginea;911210,293886777;2;2
Dacryodes glabra;578044,559118733;1;1
Miconia eugenioides;578044,559118733;1;1
Potalia amara;578044,559118733;1;1
Solanum rugosum;241057,946578039;1;1
Inga ornata;538630,464739288;2;2
Perebea humilis;335511,213461711;1;1
Chloroleucon mangense;1168011,80396204;2;2
Caraipa duckeana;585265,135436249;1;1
Cybianthus minutiflorus;69207,8375836473;1;1
Elaeagia pastoensis;69207,8375836473;1;1
Palicourea allenii;69207,8375836473;1;1
Lecythis pneumatophora;46259,0068424632;1;1
Siparuna harlingii;1317249,54367095;2;2
Cleidion praealtum;246619,399232142;1;1
Zygia macbridei;246619,399232142;1;1
Miconia rimachii;355565,365299504;1;1
Palicourea manausensis;333165,734768044;1;1
Tetrameranthus macrocarpus;333165,734768044;1;1
Froesia crassiflora;330400,57642895;1;1
Duroia martiniana;397481,516262405;1;1
Casearia macrocarpa;288632,927616027;2;1
Neocalyptrocalyx morii;46040,907378529;1;1
Ocotea rufovestita;46040,907378529;1;1
Mayna odorata;311026,212675066;1;1
Swartzia pittieri;311026,212675066;1;1
Faramea stenopetala;164511,713350228;1;1
Faramea pedunculata;39828,45321713;1;1
Guatteria campestris;161492,972257021;1;1
Inga tarapotensis;923288,220952827;3;3
Herrania nitida;489867,038138188;2;2
Miconia impetiolaris;310382,297420363;1;1
Pleurothyrium brochidodromum;310382,297420363;1;1
Zygia collina;310382,297420363;1;1
Graffenrieda miconioides;1796656,30101958;2;2
Perissocarpa umbellifera;825818,191834807;1;1
Palicourea grandifolia;548083,613600159;2;2
Bellucia aequiloba;482175,89789415;1;1
Coccoloba caracasana;716797,030228655;1;1
Annona asplundiana;330557,09417933;1;1
Tovomita stergiosii;330557,09417933;1;1
Mezilaurus pyriflora;65907,7157060093;1;1
Myrcia pyrifolia;65907,7157060093;1;1
Coccoloba steinbachii;404981,800844312;1;1
Sarcaulus inflexus;404981,800844312;1;1
Coussarea leptophragma;1705340,98432992;2;2
Aptandra caudata;734502,87514515;1;1
Clusia octandra;734502,87514515;1;1
Guettarda odorata;270859,333056596;1;1
Pityrocarpa leucoxylon;270859,333056596;1;1
Pseudanamomis umbellulifera;270859,333056596;1;1
Licania piresii;155704,745235682;2;2
Micropholis submarginalis;75590,807568672;1;1
Inga megaphylla;321086,876249889;1;1
Myrcia speciosa;151391,975068009;1;1
Sterculia guianensis;151391,975068009;1;1
Swartzia eriocarpa;151391,975068009;1;1
Hymenolobium grazielanum;408263,819776606;1;1
Macrolobium canaliculatum;408263,819776606;1;1
Allophylus petiolulatus;401662,790795232;1;1
Trichilia silvatica;147579,215997133;1;1
Symplocos guianensis;1219918,7273306;1;1
Naucleopsis inaequalis;616803,913600514;1;1
Touroulia amazonica;80318,1215787116;1;1
Pouteria tarumanensis;159733,464993899;2;2
Swartzia parvifolia;929953,752371824;3;3
Eugenia armeniaca;477399,946631103;1;1
Eugenia magna;66158,3733421552;1;1
Margaritopsis chaenotricha;66040,4417124381;1;1
Miconia albicans;1133902,41214333;3;3
Acioa guianensis;143125,828743259;1;1
Piptadenia buchtienii;72614,3829357509;1;1
Swartzia apiculata;1516959,85246724;1;1
Salacia grandifolia;929215,258622051;2;2
Remijia macrocnemia;464224,098944728;1;1
Ocotea complicata;433110,777348146;1;1
Caryodaphnopsis parviflora;182884,028861218;1;1
Rudgea klugii;686163,080032648;1;1
Licaria excelsa;345398,336236617;1;1
Amanoa neglecta;128807,964089261;1;1
Coussarea machadoana;78495,4742797972;1;1
Acmanthera latifolia;358207,67194622;2;2
Rhodostemonodaphne leptoclada;113090,743170519;1;1
Senegalia rhytidocarpa;111933,862759283;1;1
Urera simplex;111933,862759283;1;1
Diplokeleba floribunda;604138,907732838;1;1
Mezilaurus introrsa;362471,639482798;1;1
Ochthocosmus berryi;362471,639482798;1;1
Stryphnodendron polyphyllum;362471,639482798;1;1
Rudgea amazonica;564075,959844714;1;1
Swartzia duckei;564075,959844714;1;1
Dicymbe pharangophila;764320,682438698;1;1
Pachira coriacea;764320,682438698;1;1
Chomelia obtusa;902515,485331848;2;2
Miconia dodecandra;157725,546333665;2;2
Miconia caudata;96172,262898126;1;1
Palicourea anceps;96172,262898126;1;1
Pourouma formicarum;1290856,0104014;2;2
Garcinia albuquerquei;1116202,57398725;1;1
Toulicia patentinervis;1228841,91537813;2;2
Miconia acutifolia;794785,677035414;1;1
Mouriri subumbellata;714557,436336844;2;2
Clusia gaudichaudii;308654,601317549;1;1
