species;population;N.ind;N.plots
Guatteria ovalifolia;12652444,0461225;8;4
Guatteria pannosa;735153,555068672;1;1
Guatteria paraensis;6674906,01338897;4;2
Guatteria parviflora;19473344,0386851;33;4
Guatteria pastazae;3528548,26697313;9;2
Guatteria pilosula;10661145,2327758;9;5
Guatteria poeppigiana;305588760,319812;409;101
Guatteria procera;78111282,9475338;46;14
Guatteria pteropus;44171833,7578815;60;18
Guatteria pubens;2354038,48712471;4;1
Guatteria punctata;47146303,8773676;48;23
Guatteria puncticulata;22981920,9872148;26;12
Guatteria recurvisepala;16273099,4448977;33;21
Guatteria riparia;2954919,05736141;2;2
Guatteria rubrinervis;10101010,6580948;11;5
Guatteria rugosa;1447101,71398796;2;2
Guatteria schomburgkiana;185522548,944407;256;89
Guatteria scytophylla;27646854,9674951;53;25
Guatteria spectabilis;1038569,52040156;1;1
Guatteria sphaerantha;744698,033415416;1;1
Guatteria stipitata;3680515,19468933;3;3
Guatteria subsessilis;31728867,2317504;31;7
Guatteria tomentosa;1178839,53179175;1;1
Guatteria trichoclonia;610498,279860259;1;1
Guatteria umbonata;78615105,2606118;168;44
Guatteria villosissima;14098830,737288;9;5
Guatteria wachenheimi;9755687,44038786;33;12
Guatteria williamsii;32005806,9155519;47;19
Guatteria xylopioides;497128,676017406;1;1
Guatteriella tomentosa;7162654,68476758;5;3
Guatteriopsis blepharophylla;44176277,9231119;27;4
Guatteriopsis ramiflora;12239432,1079827;20;6
Guazuma crinita;47457715,491489;94;14
Guazuma ulmifolia;186666252,054369;258;74
Guettarda spruceana;10812065,2471283;11;4
Guettarda viburnoides;1844372,23183298;4;3
Gustavia augusta;1077152245,22789;1137;124
Gustavia coriacea;226196958,817162;173;6
Gustavia elliptica;36927841,2914178;100;32
Gustavia hexapetala;608756355,388563;1069;217
Gustavia longifolia;81469087,0505607;298;57
Gustavia macarenensis;10368548,3464991;7;4
Gustavia poeppigiana;49947716,494278;43;9
Gustavia pulchra;250177839,294321;145;9
Gymnosporia urbaniana;11861425,7211672;18;11
Handroanthus chrysotrichus;23880592,5389094;29;1
Handroanthus incanus;22356588,6469107;32;25
Handroanthus ochraceus;68026297,0370141;49;21
Handroanthus serratifolius;324803535,917641;328;152
Handroanthus uleanus;87498584,3398604;33;3
Haploclathra cordata;474152488,481786;543;6
Haploclathra paniculata;52490318,2216627;47;6
Hasseltia floribunda;159502702,58192;175;55
Hebepetalum humiriifolium;136209798,557719;377;134
Hebepetalum neblinae;12599784,4643586;13;3
Hebepetalum roraimense;7955998,06679824;14;1
Heisteria acuminata;143193701,85256;168;80
Heisteria amphoricarpa;1145554,19197275;1;1
Heisteria barbata;93359199,5925927;77;41
Heisteria coccinea;66051237,8053375;52;13
Heisteria concinna;2370096,78176228;3;1
Heisteria densifrons;70689700,1522037;91;52
Heisteria duckei;84858665,2603999;108;46
Heisteria huberiana;556630,148690063;2;1
Heisteria insculpta;7240979,28740681;19;11
Heisteria latifolia;1646710,55739799;3;3
Heisteria laxiflora;72395235,9702878;100;36
Heisteria maytenoides;10720430,2811064;8;1
Heisteria megalophylla;851461,896178788;2;2
Heisteria nitida;36828540,335694;67;43
Heisteria ovata;140481576,298941;134;50
Heisteria perianthomega;3234536,73622365;2;1
Heisteria scandens;1915415,6968824;4;4
Heisteria spruceana;20283072,9501563;38;23
Helianthostylis sprucei;175818024,827526;312;97
Helianthostylis steyermarkii;8132051,04333031;6;1
Helicostylis elegans;45027219,0054347;57;33
Helicostylis heterotricha;5310603,0953274;11;6
Helicostylis pedunculata;92377856,3062439;158;73
Helicostylis scabra;291521853,028568;340;136
Helicostylis tomentosa;1871023924,49621;1460;427
Helicostylis turbinata;15193869,4088994;21;15
Heliocarpus americanus;68639384,9525356;85;23
Henriettea fissanthera;35252459,5996241;25;4
Henriettea lasiostylis;4091103,71889999;4;1
Henriettea maroniensis;5301783,5365725;20;6
Henriettea multiflora;752996,976333329;1;1
Henriettea ramiflora;1363799,92115975;1;1
Henriettea spruceana;9958980,23450078;6;2
Henriettea stellaris;23053851,7986051;18;5
Henriettea succosa;1760355,4069199;6;3
Henriettella caudata;2184583,88391117;4;4
Henriettella fascicularis;43214180,2019941;23;8
Henriettella flavescens;1334473,54017024;8;6
Henriettella seemannii;1757004,88356385;2;1
Henriquezia nitida;222268614,356803;169;6
Henriquezia verticillata;627223,28054077;2;2
Hernandia guianensis;14608121,507209;52;12
Herrania mariae;52201057,1518026;48;13
Herrania nitida;831869,071044049;2;2
Heterostemon conjugatus;87352808,856043;70;9
Heterostemon ellipticus;37258322,823411;32;6
Heterostemon impar;1384539,77713902;1;1
Heterostemon mimosoides;342874743,20471;409;21
Hevea benthamiana;62298151,9767459;65;11
Hevea brasiliensis;2001039630,44147;1898;173
Hevea camargoana;590903,080019638;2;1
Hevea guianensis;1051987219,05138;1535;284
Hevea nitida;323836030,076023;329;35
Hevea pauciflora;224496274,433276;191;29
Hevea spruceana;253479496,439996;197;29
Hieronyma alchorneoides;336400830,192674;468;118
Hieronyma duquei;42531825,0555836;42;3
Hieronyma huilensis;8947673,4932497;7;2
Hieronyma latifolia;1239375,86005599;1;1
Hieronyma oblonga;160461024,885024;243;63
Himatanthus articulatus;238563717,445274;161;64
Himatanthus attenuatus;17978569,7608389;23;7
Himatanthus bracteatus;45141882,888964;113;33
Himatanthus fallax;344577,489198174;2;1
Himatanthus lancifolius;27963794,8066604;37;5
Himatanthus obovatus;11723640,9114483;12;7
Himatanthus phagedaenicus;8881881,12824201;8;1
Himatanthus stenophyllus;4590525,82299592;15;13
Himatanthus sucuuba;439239461,19937;426;149
Himatanthus tarapotensis;5877690,24701725;6;3
Hippotis albiflora;11473194,9352715;24;4
Hippotis brevipes;5914450,80022184;6;3
Hippotis mollis;7417413,61063933;19;2
Hippotis scarlatina;603233,417580422;1;1
Hirtella aequatoriensis;2862848,49251924;1;1
Hirtella americana;17473324,7799043;11;5
Hirtella araguariensis;945041,781396937;3;3
Hirtella bicornis;226945499,961579;307;107
Hirtella brachystachya;1633089,90058523;4;2
Hirtella bullata;6630391,40308734;12;5
Hirtella burchellii;1977924,71287506;2;2
Hirtella conduplicata;683227,854542733;2;2
Hirtella davisii;29483135,0050392;34;10
Hirtella duckei;2264872,81485749;2;1
Hirtella elongata;55152592,4049157;58;23
Hirtella eriandra;34822189,0128736;36;15
Hirtella excelsa;88203158,6233292;137;56
Hirtella fasciculata;5177434,35623485;11;7
Hirtella glandistipula;134605,994519797;1;1
Hirtella glandulosa;75328694,8332498;200;39
Hirtella gracilipes;146907115,695094;322;21
Hirtella guainiae;1475216,82123949;1;1
Hirtella hispidula;21781376,5437874;28;16
Hirtella latifolia;417695,642671239;1;1
Hirtella lightioides;64433101,5030516;101;27
Hirtella macrophylla;4150018,46467805;6;6
Hirtella macrosepala;1384935,18891847;2;2
Hirtella magnifolia;6015970,1184348;8;7
Hirtella margae;589194,308932535;4;2
Hirtella mutisii;2590092,76567494;2;1
Hirtella obidensis;14051917,1996571;26;19
Hirtella physophora;6894862,64018892;5;2
Hirtella pilosissima;10329440,1386391;18;14
Hirtella piresii;12327011,2001973;35;7
Hirtella racemosa;645129438,385131;822;104
Hirtella rodriguesii;48540158,4925981;74;43
Hirtella silicea;792761,5640096;2;1
Hirtella sprucei;304360,751500794;1;1
Hirtella suffulta;4512020,13489039;12;5
Hirtella tentaculata;348630,942728017;1;1
Hirtella tenuifolia;1348389,88886947;1;1
Hirtella tocantina;6093681,43877312;13;2
Hirtella triandra;224535973,766583;309;70
Holocalyx balansae;25089373,7741763;6;4
Homalium albiflorum;13056920,0810145;10;2
Homalium guianense;28629560,9438293;28;12
Homalium racemosum;2855386,96912564;3;3
Hortia coccinea;9299519,34428618;2;1
Hortia excelsa;348120,691243774;1;1
Hortia longifolia;3910729,59078431;3;1
Hortia regia;14754031,4421183;37;10
Hortia superba;1924428,41601204;6;6
Huberodendron swietenioides;68720561,7730135;64;35
Huertea glandulosa;31900838,9889041;81;36
Humiria balsamifera;113009088,067344;207;43
Humiria crassifolia;15233385,7010744;10;2
Humiria guianensis;1160335,44154471;1;1
Humiriastrum colombianum;11430055,0323382;9;2
Humiriastrum cuspidatum;52763308,1093022;42;12
Humiriastrum diguense;3243835,09181094;1;1
Humiriastrum excelsum;43971005,9097746;79;33
Humiriastrum obovatum;28392678,9292371;81;3
Humiriastrum piraparanense;9554709,41063868;7;5
Humiriastrum subcrenatum;7227644,12583253;37;21
Hura crepitans;429181723,601721;527;78
Hydrangea preslii;1939824,46968187;2;1
Hydrochorea corymbosa;164362810,035209;266;63
Hydrochorea gonggrijpii;43577132,7010498;138;6
Hydrochorea marginata;25283069,4921079;21;4
Hylocarpa heterocarpa;21468276,8671123;16;2
Hymenaea courbaril;257168240,490109;285;138
Hymenaea intermedia;37905225,2009411;49;35
Hymenaea martiana;50330326,0033814;30;1
Hymenaea oblongifolia;96226789,1832332;188;94
Hymenaea parvifolia;198563832,024401;197;98
Hymenaea reticulata;25065634,0176209;22;19
Hymenaea stigonocarpa;3627992,02025473;5;2
Hymenolobium excelsum;51192495,0834093;50;37
Hymenolobium flavum;16891439,1861252;40;32
Hymenolobium heterocarpum;38121864,0538886;28;17
Hymenolobium modestum;17410372,9268258;15;12
Hymenolobium nitidum;17296543,0939419;33;18
Hymenolobium petraeum;16609721,4546599;29;23
Hymenolobium pulcherrimum;53971552,9764882;43;29
Hymenolobium sericeum;57733001,3856011;42;25
Hymenolobium velutinum;9415130,3261728;13;11
Hyperbaena domingensis;1049329,59776209;1;1
Hyperbaena leptobotryosa;1277362,81160716;1;1
Ilex affinis;20334079,6217432;17;5
Ilex amplifolia;609811,299169934;1;1
Ilex daphnogenea;356587,001781637;1;1
Ilex divaricata;69842047,7366124;94;7
Ilex guayusa;8795767,03499742;5;4
Ilex guianensis;1392264,331145;1;1
Ilex inundata;234922727,526262;234;26
Ilex jenmanii;8258599,38309475;5;1
Ilex laureola;8986803,3793341;28;6
Ilex martiniana;11819752,6996832;37;4
Ilex nayana;59095480,9598212;32;8
Ilex ovalifolia;1498916,44401082;5;4
Ilex parviflora;8243907,62513599;13;10
Ilex umbellata;7771293,7302148;21;1
Ilex vismiifolia;87349659,4229092;45;17
Inga acicularis;1198518,1054683;1;1
Inga acreana;89028252,770025;171;70
Inga acrocephala;84960496,8057016;117;49
Inga acuminata;8958087,65015816;18;11
Inga adenophylla;230171,082376837;1;1
Inga affinis;920052,215175972;3;2
Inga alata;45340232,8320772;93;31
Inga alba;778906276,711024;1400;352
Inga albicoria;11481249,1571422;21;13
Inga aliena;349713,162510523;1;1
Inga altissima;2212313,68040618;4;2
Inga aria;3088630,59608587;7;5
Inga auristellae;125377133,09302;260;81
Inga barbata;2701590,89526193;2;1
Inga bicoloriflora;27073916,733382;35;25
Inga bonplandiana;30536492,711193;15;2
Inga bourgoni;97289681,5836663;123;43
Inga brachyrhachis;49044952,9735665;56;25
Inga brachystachys;121642328,665051;161;78
Inga brevialata;1704088,31837998;3;2
Inga bullatorugosa;5087414,01088807;4;3
Inga calantha;934704,436992415;2;2
Inga capitata;460365816,934144;538;159
Inga cayennensis;44171157,0144031;65;37
Inga cecropietorum;2599485,49627262;2;1
Inga chartacea;66152376,1602455;154;74
Inga chrysantha;2521796,21662892;5;5
Inga ciliata;22604432,4171749;50;20
Inga cinnamomea;124226412,310194;179;62
Inga codonantha;523441,070093632;1;1
Inga cordatoalata;30726451,3793294;63;40
Inga coruscans;34961765,0702896;77;38
Inga crassiflora;2178969,40473058;3;3
Inga cuspidata;3087856,44390224;2;1
Inga cylindrica;67113285,9752132;73;26
Inga densiflora;12653380,1614296;24;14
Inga disticha;48605466,510428;67;18
Inga dwyeri;5140780,51750034;4;3
Inga edulis;428203985,181917;460;106
Inga fanchoniana;2706236,82971937;19;13
Inga fastuosa;13051099,3071167;18;11
Inga flagelliformis;4150724,12024885;8;6
Inga glomeriflora;6222718,6985815;14;9
Inga graciliflora;1893365,30638077;7;6
Inga gracilifolia;141459082,172451;221;124
Inga gracilior;47266986,5621705;35;14
Inga grandiflora;39358371,2770973;30;24
Inga grandis;1835582,59730522;1;1
Inga heterophylla;158860268,44132;256;81
Inga huberi;43716668,1814291;85;42
Inga ilta;1861145,3653173;9;6
Inga inflata;1509203,73351033;5;3
Inga ingoides;125282833,71831;141;41
Inga interrupta;1084643,7338008;1;1
Inga jenmanii;7971540,95729399;36;22
Inga jinicuil;3416595,1905637;6;3
Inga jucunda;617486,475597114;2;2
Inga lallensis;7729286,96669325;19;12
Inga lateriflora;413656516,276964;174;42
Inga laurifolia;26953193,8866863;19;7
Inga laurina;163656668,179716;277;80
Inga leiocalycina;124100872,229135;340;80
Inga lentiscifolia;5560306,07949547;12;4
Inga leptocarpa;5646153,01465053;8;5
Inga lineata;1262660,35064215;2;1
Inga lomatophylla;1109950,90995408;7;6
Inga longiflora;7815329,15684246;8;5
Inga longipedunculata;11755946,1582515;37;11
Inga longipes;651987,806930194;1;1
Inga lopadadenia;2991674,75633213;3;2
Inga loretana;1151731,51104859;1;1
Inga macrophylla;79302830,3735964;97;57
Inga marginata;363683249,038469;480;149
Inga megalobotrys;2919545,35063906;4;1
Inga megaphylla;625148,646615566;1;1
Inga melinonis;37497377,2347904;53;32
Inga micradenia;49637009,1455403;33;4
Inga microcalyx;35778349,0313989;79;40
Inga multijuga;3719635,70524125;10;6
Inga multinervis;28038264,8208786;47;13
Inga neblinensis;57335828,5357291;31;1
Inga nobilis;262825936,905472;441;123
Inga nouragensis;4477148,36476871;28;15
Inga nutans;3729213,09552482;7;3
Inga obidensis;23631254,1270618;26;20
Inga obtusata;33444626,0000413;12;6
Inga oerstediana;84183314,489337;206;93
Inga panurensis;7172392,25599101;6;4
Inga paraensis;85927011,7118202;134;62
Inga pavoniana;11766438,0515447;19;12
Inga pezizifera;123150806,632019;278;70
Inga pilosula;39317912,609614;54;26
Inga plumifera;5442363,62199591;3;2
Inga poeppigiana;14549911,6666625;20;14
Inga pruriens;20785337,1674305;31;18
Inga psittacorum;20095136,9950663;21;11
Inga punctata;78935681,5495123;134;70
Inga retinocarpa;395772,140712768;1;1
Inga rhynchocalyx;21502206,7597519;11;10
Inga ricardorum;889495,504733686;1;1
Inga rubiginosa;370255938,427727;494;175
Inga ruiziana;76166837,3819217;194;69
Inga rusbyi;31145708,0579769;48;21
Inga sapindoides;57044836,3496998;48;23
Inga sarayacuensis;1594837,2216971;7;3
Inga sarmentosa;53827999,150933;50;20
Inga sertulifera;30856242,4190078;61;38
Inga setosa;4915555,56166406;11;7
Inga speciosa;1248400,47784685;2;1
Inga spectabilis;37536274,0499554;95;20
Inga splendens;172670456,141246;202;61
Inga stenoptera;168059592,671737;204;36
Inga stipulacea;6753048,38303472;7;7
Inga stipularis;50966636,547539;91;61
Inga striata;7399399,8700211;11;9
Inga striolata;2996626,66918919;4;4
Inga suaveolens;10147305,1530502;31;16
Inga suberosa;857647,393623375;3;3
Inga tarapotensis;1945992,83590364;3;3
Inga tenuistipula;36550530,8766281;67;32
Inga tessmannii;31118994,99281;33;17
Inga thibaudiana;562410888,836708;889;242
Inga tocacheana;603233,417580422;1;1
Inga tomentosa;16663729,4170561;17;8
Inga ulei;358616,30644014;1;1
Inga umbellifera;110941514,457529;238;122
Inga umbratica;14586346,1869337;50;21
Inga velutina;30557038,7573261;54;33
Inga venusta;5466040,42661342;7;2
Inga vera;7150801,4448076;7;5
Inga virgultosa;1695138,67281331;6;4
Inga vismiifolia;46901318,6498016;72;30
Inga yacoana;6233999,37648339;23;13
Inga yasuniana;1380466,416608;4;3
Iriartea deltoidea;4247558649,69739;8428;216
Iriartella setigera;206539410,819146;126;8
Iriartella stenocarpa;683833,575358268;1;1
Iryanthera coriacea;62067613,6649726;58;22
Iryanthera crassifolia;125011459,800519;126;36
Iryanthera elliptica;264854267,863875;328;101
Iryanthera grandis;33757227,4965502;22;14
Iryanthera hostmannii;240662636,787395;386;103
Iryanthera inpae;14822173,1424633;13;5
Iryanthera juruensis;1614879240,8631;1865;318
Iryanthera laevis;680168073,024925;863;204
Iryanthera lancifolia;265478231,400319;653;115
Iryanthera macrophylla;256977720,731743;323;65
Iryanthera obovata;81895065,3711766;101;8
Iryanthera olacoides;47690910,6594983;145;21
Iryanthera paradoxa;72678344,1603319;75;23
Iryanthera paraensis;222276797,401253;233;58
Iryanthera polyneura;73896644,1685314;118;30
Iryanthera sagotiana;280304040,471591;999;127
Iryanthera tessmannii;50627053,8964204;73;19
Iryanthera tricornis;349102348,848926;364;68
Iryanthera ulei;550301539,879573;434;81
Isertia coccinea;13327860,5614879;47;11
Isertia hypoleuca;35031450,7721906;26;14
Isertia laevis;6928050,39665178;10;2
Isertia longifolia;19517607,4127167;49;16
Isertia parviflora;12528407,2026305;8;2
Isertia rosea;7821779,91048249;34;6
Isertia spiciformis;870233,153351765;4;4
Ixora killipii;4441701,08386867;5;5
Ixora martinsii;14104890,2526289;7;3
Ixora peruviana;48277585,0036413;59;20
Ixora ulei;7284982,54212831;19;8
Jacaranda brasiliana;2354038,48712471;4;1
Jacaranda copaia;865830244,449109;1421;447
Jacaranda cuspidifolia;463691,278660903;1;1
Jacaranda glabra;25122294,5767665;33;5
Jacaranda macrocarpa;50130539,4548932;73;28
Jacaranda obtusifolia;20539594,8375492;36;18
Jacaratia digitata;141275136,275318;262;77
Jacaratia spinosa;184925664,843418;185;63
Jacqueshuberia loretensis;2572505,18449117;11;1
Joannesia heveoides;4044993,58672163;8;6
Joosia dichotoma;1278902,46664678;1;1
Kielmeyera paniculata;10705093,2070973;13;1
Kielmeyera rubriflora;463691,278660903;1;1
Klarobelia anomala;1750250,54778771;4;2
Klarobelia candida;5986205,38020631;12;9
Klarobelia cauliflora;417695,642671239;1;1
Klarobelia inundata;4822258,97683825;3;3
Klarobelia lucida;14873452,3073337;21;9
Klarobelia napoensis;5888738,15339653;18;10
Kubitzkia macrantha;2495445,48397603;2;2
Kubitzkia mezii;9094063,56677436;15;10
Kutchubaea insignis;17403595,089386;21;14
Kutchubaea morilloi;2058007,81007659;1;1
Kutchubaea neblinensis;2658743,51599075;2;2
Kutchubaea semisericea;5227311,67954595;8;8
Kutchubaea sericantha;30889344,5488334;28;18
Lacistema aggregatum;288186471,101732;332;148
Lacistema grandifolium;33028042,5712064;55;42
Lacistema hasslerianum;3032466,26808837;4;1
Lacistema nena;6824953,45394581;22;14
Lacistema polystachyum;8407676,2907822;8;7
Lacistema pubescens;29114128,3164489;29;8
Lacmellea aculeata;107454949,753252;365;124
Lacmellea arborescens;68340602,9711777;80;38
Lacmellea floribunda;21812529,8799343;32;16
Lacmellea foxii;21497966,6996495;28;8
Lacmellea gracilis;5256036,18863653;19;9
Lacmellea grandiflora;290609,139250034;1;1
Lacmellea lactescens;17647130,2801249;29;22
Lacmellea microcarpa;1321290,88268458;1;1
Lacmellea oblongata;2192174,63268888;6;3
Lacmellea peruviana;11543672,4609816;13;7
Lacmellea ramosissima;22420488,3917619;19;7
Lacunaria crenata;61793001,4121142;136;88
Lacunaria grandifolia;3451110,46425473;3;2
Lacunaria jenmanii;94113354,7992699;140;102
Lacunaria macrostachya;10986577,3806845;16;13
Lacunaria spruceana;1908762,66575155;2;1
Lacunaria umbonata;1990293,84585347;1;1
Ladenbergia acutifolia;5725696,98503848;2;1
Ladenbergia amazonensis;147595494,168431;114;26
Ladenbergia lambertiana;1757004,88356385;2;1
Ladenbergia muzonensis;22902787,9401539;8;1
Ladenbergia oblongifolia;30707589,6152992;37;15
Laetia americana;2417129,01551949;2;1
Laetia coriacea;897798,543544195;1;1
Laetia corymbulosa;826043309,837257;832;23
Laetia cupulata;3488854,29746308;6;5
Laetia ovalifolia;17783634,3025475;17;3
Laetia procera;444445145,852955;1022;277
Laetia suaveolens;21789721,3680002;20;8
